"species","life_form"
"Elaeosticta lutea (Hoffm.) Kljuykov, Pimenov & Tikhom. Kljuykov, Pimenov & Tikhom. (Hoffm.)","perennial"
"Oedibasis apiculata (Kar. & Kir.) Koso-Pol. Koso-Pol. (Kar. & Kir.)","no_life_form_on_database"
"Schulzia albiflora (H.Karst. & L.A.Kirchn.) Popov Popov (H.Karst. & L.A.Kirchn.)","no_life_form_on_database"
"Ammoides pusilla (Brot.) Breistr. Breistr. (Brot.)","annual"
"Crithmum maritimum L.","perennial"
"Oreoschimperella verrucosa (J.Gay ex A.Rich.) Rauschert Rauschert (J.Gay ex A.Rich.)","annual"
"Trachyspermum ammi (L.) Sprague Sprague (L.)","annual"
"Carum appuanum (Viv.) Grande Grande (Viv.)","perennial"
"Scaligeria napiformis (Willd. ex Spreng.) Grande Grande (Willd. ex Spreng.)","biennial"
"Scaligeria moreana Engstrand","no_life_form_on_database"
"Cyclospermum leptophyllum (Pers.) Eichler Eichler (Pers.)","annual"
"Meum athamanticum Garsault","perennial"
"Cicuta douglasii (DC.) J.M.Coult. & Rose J.M.Coult. & Rose (DC.)","perennial"
"Cicuta maculata L.","perennial"
"Cicuta virosa L.","perennial"
"Oenanthe millefolia Janka","perennial"
"Oenanthe prolifera Host ex Rchb.","perennial"
"Oenanthe mildbraedii H.Wolff","perennial"
"Oenanthe linearis Wall.","perennial"
"Oenanthe sinensis Dunn","no_life_form_on_database"
"Oenanthe javanica (Blume) DC. DC. (Blume)","perennial"
"Oenanthe thomsonii C.B.Clarke","perennial"
"Oenanthe hookeri C.B.Clarke","perennial"
"Oenanthe benghalensis (Roxb.) Kurz Kurz (Roxb.)","perennial"
"Oenanthe peucedanifolia Heuff. ex Boiss.","perennial"
"Oenanthe fistulosa L.","perennial"
"Oenanthe pimpinelloides L.","perennial"
"Oenanthe banatica Heuff.","perennial"
"Oenanthe silaifolia M.Bieb.","perennial"
"Oenanthe montis-khortiati Soldano","perennial"
"Oenanthe divaricata (Simon) A.W.Hill A.W.Hill (Simon)","no_life_form_on_database"
"Oenanthe crocata L.","perennial"
"Oenanthe virgata Poir.","perennial"
"Oenanthe foucaudii Tess.","perennial"
"Oenanthe lachenalii C.C.Gmel.","perennial"
"Oenanthe aquatica (L.) Poir. Poir. (L.)","perennial"
"Oenanthe conioides Garcke ex Junge","no_life_form_on_database"
"Oenanthe sarmentosa C.Presl ex DC.","perennial"
"Oenanthe palustris (Chiov.) C.Norman C.Norman (Chiov.)","perennial"
"Oxypolis fendleri (A.Gray) A.Heller A.Heller (A.Gray)","perennial"
"Oxypolis ternata (Nutt.) A.Heller A.Heller (Nutt.)","perennial"
"Oxypolis rigidior (L.) Raf. Raf. (L.)","perennial"
"Oxypolis occidentalis J.M.Coult. & Rose","perennial"
"Ptilimnium nodosum (Rose) Mathias Mathias (Rose)","no_life_form_on_database"
"Oxypolis greenmanii Mathias & Constance","no_life_form_on_database"
"Oxypolis filiformis (Walter) Britton Britton (Walter)","no_life_form_on_database"
"Oxypolis canbyi (J.M.Coult. & Rose) Fernald Fernald (J.M.Coult. & Rose)","no_life_form_on_database"
"Cynosciadium digitatum Nutt. ex DC.","annual"
"Ptilimnium nuttallii (DC.) Britton Britton (DC.)","annual"
"Ptilimnium costatum (Elliott) Raf. Raf. (Elliott)","perennial"
"Ptilimnium capillaceum (Michx.) Hollick Hollick (Michx.)","annual"
"Ptilimnium ahlesii Weakley & G.L.Nesom","annual"
"Limnosciadium pumilum (Engelm. & A.Gray) Mathias & Constance Mathias & Constance (Engelm. & A.Gray)","no_life_form_on_database"
"Limnosciadium pinnatum (Nutt. ex DC.) Mathias & Constance Mathias & Constance (Nutt. ex DC.)","no_life_form_on_database"
"Daucosma laciniatum Engelm. & A.Gray","annual"
"Lilaeopsis occidentalis J.M.Coult. & Rose","perennial"
"Lilaeopsis macloviana (Gand.) A.W.Hill A.W.Hill (Gand.)","no_life_form_on_database"
"Lilaeopsis mauritiana G.Petersen & Affolter","perennial"
"Lilaeopsis brasiliensis (Glaz.) Affolter Affolter (Glaz.)","no_life_form_on_database"
"Lilaeopsis chinensis (L.) Kuntze Kuntze (L.)","perennial"
"Lilaeopsis carolinensis J.M.Coult. & Rose","perennial"
"Lilaeopsis attenuata (Hook. & Arn.) Fernald Fernald (Hook. & Arn.)","perennial"
"Lilaeopsis schaffneriana (Schltdl.) J.M.Coult. & Rose J.M.Coult. & Rose (Schltdl.)","perennial"
"Lilaeopsis novae-zelandiae (Gand.) A.W.Hill","no_life_form_on_database"
"Neogoezia gracilipes (Hemsl.) Hemsl. Hemsl. (Hemsl.)","no_life_form_on_database"
"Neogoezia minor Hemsl.","no_life_form_on_database"
"Neogoezia planipetala (Hemsl.) Hemsl. Hemsl. (Hemsl.)","no_life_form_on_database"
"Neogoezia breedlovei Constance","no_life_form_on_database"
"Neogoezia macvaughii Constance","no_life_form_on_database"
"Bifora americana Benth. & Hook.f.","no_life_form_on_database"
"Trepocarpus aethusae Nutt. ex DC.","annual"
"Sium sisarum L.","perennial"
"Sium sisaroideum DC.","no_life_form_on_database"
"Sium tenue (Kom.) Kom. Kom. (Kom.)","no_life_form_on_database"
"Sium ninsi Thunb.","perennial"
"Sium frigidum Hand.-Mazz.","no_life_form_on_database"
"Sium L._indet_sp4","no_life_form_on_database"
"Sium suave Walter","perennial"
"Sium latifolium L.","perennial"
"Sium medium Fisch. & C.A.Mey.","perennial"
"Helosciadium crassipes W.D.J.Koch ex Rchb.","perennial"
"Helosciadium nodiflorum (L.) Koch Koch (L.)","perennial"
"Helosciadium repens (Jacq.) Syme Syme (Jacq.)","perennial"
"Helosciadium bermejoi (L.Llorens) Popper & M.F.Watson Popper & M.F.Watson (L.Llorens)","perennial"
"Cryptotaenia canadensis (L.) DC. DC. (L.)","perennial"
"Cryptotaenia japonica Hassk.","perennial"
"Cryptotaenia flahaultii (Woronow) Koso-Pol. Koso-Pol. (Woronow)","perennial"
"Lereschia thomasii (Ten.) Boiss. Boiss. (Ten.)","perennial"
"Sium repandum Welw. ex Hiern","no_life_form_on_database"
"Afrocarum imbricatum (Schinz) Rauschert Rauschert (Schinz)","no_life_form_on_database"
"Sium bracteatum (Roxb.) Cronk Cronk (Roxb.)","no_life_form_on_database"
"Sium burchellii Hemsl.","no_life_form_on_database"
"Berula erecta (Huds.) Coville Coville (Huds.)","perennial"
"Perideridia howellii (J.M.Coult. & Rose) Mathias Mathias (J.M.Coult. & Rose)","perennial"
"Perideridia parishii (J.M.Coult. & Rose) A.Nelson & J.F.Macbr. A.Nelson & J.F.Macbr. (J.M.Coult. & Rose)","perennial"
"Perideridia bolanderi (A.Gray) A.Nelson & J.F.Macbr. A.Nelson & J.F.Macbr. (A.Gray)","perennial"
"Perideridia erythrorhiza (Piper) T.I.Chuang & Constance T.I.Chuang & Constance (Piper)","perennial"
"Perideridia lemmonii (J.M.Coult. & Rose) T.I.Chuang & Constance T.I.Chuang & Constance (J.M.Coult. & Rose)","perennial"
"Perideridia bacigalupii T.I.Chuang & Constance","perennial"
"Perideridia californica (Torr.) A.Nelson & J.F.Macbr. A.Nelson & J.F.Macbr. (Torr.)","perennial"
"Perideridia pringlei (J.M.Coult. & Rose) A.Nelson & J.F.Macbr. A.Nelson & J.F.Macbr. (J.M.Coult. & Rose)","perennial"
"Perideridia kelloggii (A.Gray) Mathias Mathias (A.Gray)","perennial"
"Perideridia oregana (Nutt. ex Torr. & Gray) Mathias Mathias (Nutt. ex Torr. & Gray)","perennial"
"Perideridia leptocarpa T.I.Chuang & Constance","perennial"
"Perideridia americana (Nutt. ex DC.) Rchb. Rchb. (Nutt. ex DC.)","perennial"
"Perideridia gairdneri (Hook. & Arn.) Mathias Mathias (Hook. & Arn.)","perennial"
"Erigenia bulbosa (Michx.) Nutt. Nutt. (Michx.)","perennial"
"Hymenolaena badachschanica Pissjauk.","perennial"
"Hymenolaena nana Rupr.","no_life_form_on_database"
"Physospermopsis kingdon-wardii (H.Wolff) C.Norman","no_life_form_on_database"
"Trachydium simplicifolium W.W.Sm.","perennial"
"Physospermopsis rubrinervis (Franch.) C.Norman C.Norman (Franch.)","no_life_form_on_database"
"Sinolimprichtia alpina H.Wolff","perennial"
"Heptaptera anisoptera (DC.) Tutin Tutin (DC.)","no_life_form_on_database"
"Sinocarum dolichopodum (Diels) H.Wolff H.Wolff (Diels)","perennial"
"Tongoloa silaifolia (H.Boissieu) H.Wolff H.Wolff (H.Boissieu)","perennial"
"Seseli yunnanense Franch.","perennial"
"Sinocarum cruciatum (Franch.) H.Wolff H.Wolff (Franch.)","perennial"
"Tongoloa elata H.Wolff","perennial"
"Tongoloa loloensis (Franch.) H.Wolff H.Wolff (Franch.)","perennial"
"Tongoloa gracilis H.Wolff","perennial"
"Pimpinella henryi Diels","perennial"
"Pimpinella acuminata (Edgew.) C.B.Clarke C.B.Clarke (Edgew.)","perennial"
"Pimpinella purpurea (Franch.) H.Boissieu H.Boissieu (Franch.)","perennial"
"Sinocarum coloratum H.Wolff","no_life_form_on_database"
"Physospermopsis cuneata H.Wolff","no_life_form_on_database"
"Tongoloa tenuifolia H.Wolff","perennial"
"Spuriopimpinella brachycarpa (Kom.) Kitag. Kitag. (Kom.)","perennial"
"Hansenia mongholica Turcz.","perennial"
"Notopterygium forbesii H.Boissieu","no_life_form_on_database"
"Notopterygium franchetii H.Boissieu","no_life_form_on_database"
"Vicatia bipinnata R.H.Shan & F.T.Pu","no_life_form_on_database"
"Haplosphaera phaea Hand.-Mazz.","no_life_form_on_database"
"Notopterygium weberbauerianum (Fedde ex H.Wolff) Pimenov & Kljuykov Pimenov & Kljuykov (Fedde ex H.Wolff)","no_life_form_on_database"
"Notopterygium incisum C.C.Ting & H.T.Chang","no_life_form_on_database"
"Chuanminshen violaceum M.L.Sheh & R.H.Shan","perennial"
"Changium smyrnioides H.Wolff","perennial"
"Parasilaus asiaticus (Korovin) Pimenov Pimenov (Korovin)","perennial"
"Komarovia anisosperma Korovin","no_life_form_on_database"
"Cyclorhiza waltonii (H.Wolff) M.L.Sheh & R.H.Shan M.L.Sheh & R.H.Shan (H.Wolff)","perennial"
"Cyclorhiza peucedanifolia (Franch.) Constance Constance (Franch.)","perennial"
"Calyptrosciadium bungei (Boiss.) Pimenov Pimenov (Boiss.)","perennial"
"Pleurospermum franchetianum Hemsl.","no_life_form_on_database"
"Pleurospermum foetens Franch.","no_life_form_on_database"
"Hymenidium decurrens (Franch.) Pimenov & Kljuykov Pimenov & Kljuykov (Franch.)","perennial"
"Hymenidium wrightianum (H.Boissieu) Pimenov & Kljuykov Pimenov & Kljuykov (H.Boissieu)","perennial"
"Pleurospermum uralense Hoffm.","biennial"
"Korshinskya olgae Lipsky","no_life_form_on_database"
"Hymenidium wilsonii (H.Boissieu) Pimenov & Kljuykov Pimenov & Kljuykov (H.Boissieu)","perennial"
"Physospermopsis delavayi (Franch.) H.Wolff H.Wolff (Franch.)","perennial"
"Physospermopsis muliensis R.H.Shan & S.L.Liou","perennial"
"Physospermopsis shaniana C.Y.Wu & F.T.Pu","perennial"
"Trachydium dichotomum Korovin","no_life_form_on_database"
"Trachydium pauciradiatum (Boiss. & Hohen.) Rech.fil. Rech.fil. (Boiss. & Hohen.)","no_life_form_on_database"
"Trachydium kopetdaghense Korovin","no_life_form_on_database"
"Pseudotrachydium kotschyi (Boiss.) Pimenov & Kljuykov Pimenov & Kljuykov (Boiss.)","perennial"
"Aulacospermum simplex Rupr.","no_life_form_on_database"
"Aulacospermum turkestanicum (Franch.) Schischk. Schischk. (Franch.)","perennial"
"Trachydium popovii Korovin","no_life_form_on_database"
"Aulacospermum anomalum (Ledeb.) Ledeb. Ledeb. (Ledeb.)","perennial"
"Eremodaucus lehmannii Bunge","annual"
"Physospermum cornubiense (L.) DC. DC. (L.)","perennial"
"Eleutherospermum cicutarium (M.Bieb.) Boiss. Boiss. (M.Bieb.)","perennial"
"Bupleurum gerardii Pollini","no_life_form_on_database"
"Bupleurum lancifolium Hornem.","annual"
"Bupleurum rotundifolium L.","annual"
"Bupleurum tenue Salisb.","no_life_form_on_database"
"Bupleurum candollei Wall. ex DC.","perennial"
"Bupleurum hamiltonii N.P.Balakr.","perennial"
"Bupleurum longicaule Wall. ex DC.","perennial"
"Bupleurum petiolulatum Franch.","perennial"
"Bupleurum yunnanense Franch.","perennial"
"Bupleurum mundtii Cham. & Schltdl.","no_life_form_on_database"
"Bupleurum praealtum L.","annual"
"Bupleurum odontites L.","annual"
"Bupleurum chinense DC.","perennial"
"Bupleurum komarovianum O.A.Lincz.","perennial"
"Bupleurum kaoi T.S.Liu, C.Y.Chao & T.I.Chuang","perennial"
"Bupleurum malconense R.H.Shan & Y.Li","perennial"
"Bupleurum chaishoui R.H.Shan & M.L.Sheh","perennial"
"Bupleurum sichuanense S.L.Pan & Hsu","no_life_form_on_database"
"Bupleurum gracilipes Diels","perennial"
"Bupleurum marginatum Noë ex H.Wolff","perennial"
"Bupleurum ranunculoides L.","perennial"
"Bupleurum sibiricum Vest","perennial"
"Bupleurum smithii H.Wolff","perennial"
"Bupleurum rockii H.Wolff","perennial"
"Bupleurum scorzonerifolium Willd.","perennial"
"Bupleurum falcatum L.","perennial"
"Bupleurum polyclonum Ying Li & S.L.Pan","perennial"
"Bupleurum microcephalum Diels","biennial"
"Bupleurum wenchuanense R.H.Shan & Y.Li","perennial"
"Bupleurum krylovianum Schischk.","perennial"
"Bupleurum commelynoideum H.Boissieu","perennial"
"Bupleurum angustissimum (Franch.) Kitag. Kitag. (Franch.)","perennial"
"Bupleurum latissimum Nakai","no_life_form_on_database"
"Bupleurum longifolium L.","perennial"
"Bupleurum aureum Fisch.","perennial"
"Bupleurum thianschanicum Freyn","perennial"
"Bupleurum longiradiatum Turcz.","no_life_form_on_database"
"Bupleurum oligactis Boiss.","no_life_form_on_database"
"Bupleurum canescens Schousb.","perennial"
"Bupleurum salicifolium Sol. ex Lowe","perennial"
"Bupleurum fruticescens Loefl. ex L.","no_life_form_on_database"
"Bupleurum barceloi Coss.","no_life_form_on_database"
"Bupleurum acutifolium Boiss.","perennial"
"Bupleurum balansae Boiss. & Reut.","perennial"
"Bupleurum subspinosum Maire & Weiller","perennial"
"Bupleurum montanum Coss. & Durand","perennial"
"Bupleurum benoistii Litard. & Maire","no_life_form_on_database"
"Bupleurum lateriflorum Coss.","perennial"
"Bupleurum plantagineum Desf.","perennial"
"Bupleurum album Maire","no_life_form_on_database"
"Bupleurum dumosum Coss. & Balansa","perennial"
"Bupleurum tenuissimum L.","annual"
"Bupleurum semicompositum L.","annual"
"Bupleurum angulosum L.","perennial"
"Bupleurum stellatum L.","perennial"
"Bupleurum gibraltaricum Lam.","perennial"
"Bupleurum rigidum Georgi","perennial"
"Bupleurum fruticosum L.","perennial"
