"species","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Galium gaudichaudii DC.","73","3.045983","0.453103","0.053032","0.003016"
"Solanum corifolium F.Muell.","20","4.067151","0.376644","0.08422","0.011008"
"Solanum ×shirleyanum Domin","3","3.756526","0.117168","0.067647","0.073389"
"Deschampsia chapmanii Petrie","16","2.540018","0.263397","0.065849","0.01376"
"Eriachne pulchella Domin","74","4.056567","0.431215","0.050128","0.002975"
"Eragrostis pergracilis S.T.Blake","142","3.874285","0.48623","0.040804","0.00155"
"Nicotiana cavicola N.T.Burb.","27","3.897234","0.257469","0.04955","0.008154"
"Brachyachne convergens (F.Muell.) Stapf","171","4.453631","0.402737","0.030798","0.001288"
"Solanum densevestitum F.Muell. ex Benth.","16","3.69651","0.383088","0.095772","0.01376"
"Cynodon dactylon (L.) Pers.","953","3.966775","0.646475","0.020941","0.000231"
"Rytidosperma penicillatum (Labill.) Connor & Edgar","63","3.024814","0.426884","0.053782","0.003495"
"Rytidosperma bipartitum (Link) A.M.Humphreys & H.P.Linder","75","3.21507","0.486386","0.056163","0.002936"
"Apium prostratum Labill.","24","3.811356","0.644671","0.131593","0.009174"
"Apium australe Thouars","4","3.153209","0.656424","0.328212","0.055042"
"Triodia melvillei (C.E.Hubb.) Lazarides","54","3.967506","0.418949","0.057012","0.004077"
"Oxychloris scariosa (F.Muell.) Lazarides","128","4.252178","0.4","0.035355","0.00172"
"Solanum rixosum A.R.Bean","8","3.771422","0.15171","0.053638","0.027521"
"Poa porphyroclados Nees","16","4.044326","0.480086","0.120022","0.01376"
"Cyphanthera microphylla Miers","23","3.642712","0.42498","0.088614","0.009573"
"Eragrostis kennedyae F.Turner","100","3.813505","0.499513","0.049951","0.002202"
"Paraneurachne muelleri (Hack.) S.T.Blake","154","4.267275","0.376013","0.0303","0.00143"
"Capillipedium parviflorum (R.Br.) Stapf","253","4.147254","0.466156","0.029307","0.00087"
"Echinochloa colona (L.) Link","1372","4.096975","0.640405","0.017289","0.00016"
"Cleistochloa subjuncea C.E.Hubb.","60","4.231987","0.359712","0.046439","0.003669"
"Neurachne munroi (F.Muell.) F.Muell.","87","3.747227","0.548693","0.058826","0.002531"
"Hypericum japonicum Thunb.","184","3.576789","0.628877","0.046361","0.001197"
"Eriachne pallescens R.Br.","77","4.239948","0.460846","0.052518","0.002859"
"Epilobium pallidiflorum Sol. ex A.Cunn.","68","3.056034","0.438121","0.05313","0.003238"
"Cyphanthera anthocercidea (F.Muell.) Haegi","2","3.020127","0.756916","0.53522","0.110084"
"Entolasia stricta (R.Br.) Hughes","64","3.557375","0.581221","0.072653","0.00344"
"Poa fawcettiae Vickery","14","2.982251","0.382043","0.102105","0.015726"
"Rytidosperma monticola (Vickery) Connor & Edgar","41","2.940777","0.502899","0.07854","0.00537"
"Anthotroche pannosa Endl.","44","3.75993","0.391458","0.059015","0.005004"
"Solanum phlomoides A.Cunn. ex Benth.","34","4.505669","0.12828","0.022","0.006476"
"Sporobolus caroli Mez","212","3.793456","0.655784","0.045039","0.001039"
"Corchorus aestuans L.","298","4.428265","0.347467","0.020128","0.000739"
"Rytidosperma pallidum (R.Br.) A.M.Humphreys & H.P.Linder","49","3.00659","0.403825","0.057689","0.004493"
"Solanum beaugleholei Symon","14","4.731387","0.095606","0.025552","0.015726"
"Aristida echinata Henrard","59","3.364177","0.590315","0.076852","0.003732"
"Rytidosperma indutum (Vickery) Connor & Edgar","45","3.194295","0.454937","0.067818","0.004893"
"Brachyachne tenella (R.Br.) C.E.Hubb.","65","4.56637","0.222254","0.027567","0.003387"
"Cyphanthera odgersii (F.Muell.) Haegi","5","3.324948","0.188679","0.08438","0.044034"
"Rytidosperma occidentale (Vickery) Connor & Edgar","17","4.253068","0.179024","0.04342","0.012951"
"Solanum furfuraceum R.Br.","20","4.046919","0.21024","0.047011","0.011008"
"Nicotiana rosulata (S.Moore) Domin","37","3.851147","0.443763","0.072954","0.00595"
"Eremochloa bimaculata Hack.","64","4.079583","0.386084","0.04826","0.00344"
"Solanum carduiforme F.Muell.","11","4.74451","0.03042","0.009172","0.020015"
"Paspalidium rarum (R.Br.) Hughes","204","4.447828","0.348001","0.024365","0.001079"
"Solanum macoorai F.M.Bailey","8","4.375591","0.272603","0.09638","0.027521"
"Nicotiana forsteri Roem. & Schult.","29","4.108408","0.290412","0.053928","0.007592"
"Rytidosperma richardsonii (Cashmore) Connor & Edgar","36","2.999596","0.476024","0.079337","0.006116"
"Solanum asymmetriphyllum Specht","5","4.702722","0.058564","0.026191","0.044034"
"Poa meionectes Vickery","47","3.040727","0.516999","0.075412","0.004684"
"Cardamine lilacina Hook.","37","3.035009","0.459643","0.075565","0.00595"
"Nicotiana rotundifolia Lindl.","44","3.692585","0.47185","0.071134","0.005004"
"Solanum semiarmatum F.Muell.","14","3.65856","0.321545","0.085937","0.015726"
"Solanum mitchellianum Domin","23","3.775742","0.236505","0.049315","0.009573"
"Ectrosia leporina R.Br.","118","4.625511","0.24248","0.022322","0.001866"
"Solanum nobile A.R.Bean","6","3.508178","0.375462","0.153282","0.036695"
"Brachyachne ciliaris (Kuntze) C.E.Hubb.","46","3.965293","0.441708","0.065126","0.004786"
"Solanum petraeum Symon","10","4.735325","0.043906","0.013884","0.022017"
"Sporobolus elongatus R.Br.","74","3.729981","0.570361","0.066303","0.002975"
"Paspalum scrobiculatum L.","575","4.271074","0.481296","0.020071","0.000383"
"Aristida leptopoda Benth.","59","3.893101","0.464676","0.060496","0.003732"
"Solanum chrysotrichum Schltdl.","88","4.202602","0.488699","0.052095","0.002502"
"Solanum cunninghamii Benth.","21","4.726718","0.141645","0.030909","0.010484"
"Arundinella nepalensis Trin.","227","4.304377","0.442189","0.029349","0.00097"
"Spermacoce erosa Harwood","2","4.691306","0.012975","0.009175","0.110084"
"Isachne globosa (Thunb.) Kuntze","252","3.780201","0.627218","0.039511","0.000874"
"Corchorus tridens L.","212","4.579756","0.269958","0.018541","0.001039"
"Solanum amblymerum Dunal","21","3.215041","0.366529","0.079983","0.010484"
"Dichanthium setosum S.T.Blake","21","3.540645","0.521467","0.113793","0.010484"
"Solanum leopoldense Symon","5","4.785346","0.034552","0.015452","0.044034"
"Solanum vansittartense C.A.Gardner","2","4.744327","0.04921","0.034797","0.110084"
"Germainia truncatiglumis (F.Muell. ex Benth.) Chai-Anan","44","4.713582","0.054423","0.008205","0.005004"
"Solanum viridifolium Dunal","23","4.330086","0.495788","0.103379","0.009573"
"Lycianthes shanesii (F.Muell.) A.R.Bean","17","4.468732","0.255444","0.061954","0.012951"
"Agrostis muelleriana Vickery","28","2.7659","0.342177","0.064665","0.007863"
"Duboisia leichhardtii (F.Muell.) F.Muell.","23","3.75774","0.155819","0.032491","0.009573"
"Solanum sisymbriifolium Lam.","375","3.685957","0.62577","0.032315","0.000587"
"Cyphanthera albicans (A.Cunn.) Miers","13","2.764088","0.490632","0.136077","0.016936"
"Crenidium spinescens Haegi","6","3.582041","0.372621","0.152122","0.036695"
"Duboisia myoporoides R.Br.","43","3.899463","0.422922","0.064495","0.00512"
"Setaria palmifolia (J.Koenig) Stapf","182","3.839895","0.55838","0.04139","0.00121"
"Rytidosperma alpicola (Vickery) Connor & Edgar","9","2.943983","0.377998","0.125999","0.024463"
"Poa ensiformis Vickery","17","3.021202","0.344141","0.083466","0.012951"
"Eriachne ciliata R.Br.","130","4.65583","0.128349","0.011257","0.001694"
"Solanum inaequilaterum Domin","5","3.753338","0.136848","0.0612","0.044034"
"Poa hiemata Vickery","14","3.077657","0.315254","0.084255","0.015726"
"Epilobium pedunculare A.Cunn.","35","2.741106","0.286486","0.048425","0.006291"
"Solanum stenopterum A.R.Bean","7","3.657771","0.070349","0.026589","0.031453"
"Lepidium rotundum (Desv.) DC.","53","3.566798","0.56901","0.07816","0.004154"
"Solanum latens A.R.Bean","6","3.798506","0.101986","0.041636","0.036695"
"Iseilema macratherum Domin","91","4.575308","0.244798","0.025662","0.002419"
"Solanum heteropodium Symon","6","4.79288","0.061211","0.024989","0.036695"
"Psilurus incurvus (Gouan) Schinz & Thell.","120","3.694615","0.548894","0.050107","0.001835"
"Lepidium desvauxii Thell.","15","3.321092","0.601077","0.155197","0.014678"
"Asperula gunnii Hook.f.","28","3.097299","0.409791","0.077443","0.007863"
"Poa phillipsiana Vickery","10","3.016756","0.345951","0.109399","0.022017"
"Homopholis belsonii C.E.Hubb.","7","3.566808","0.203905","0.077069","0.031453"
"Xerochloa barbata R.Br.","63","4.631731","0.193172","0.024337","0.003495"
"Lepidium linifolium (Desv.) Steud.","7","4.43244","0.144825","0.054739","0.031453"
"Spartochloa scirpoidea (Steud.) C.E.Hubb.","26","3.619481","0.484352","0.094989","0.008468"
"Dimeria ornithopoda Trin.","142","4.299446","0.483206","0.04055","0.00155"
"Lepidium fasciculatum Thell.","70","3.110978","0.497648","0.05948","0.003145"
"Bothriochloa pertusa (L.) A.Camus","128","4.420718","0.348864","0.030836","0.00172"
"Poa hookeri Vickery","9","2.677121","0.18274","0.060913","0.024463"
"Chrysopogon filipes (Benth.) Reeder","81","4.198412","0.437954","0.048662","0.002718"
"Aristida pruinosa Domin","97","4.574818","0.239295","0.024297","0.00227"
"Solanum abutiloides (Griseb.) Bitter & Lillo","31","4.277859","0.49406","0.088736","0.007102"
"Dichanthium annulatum (Forssk.) Stapf","243","4.438978","0.378056","0.024252","0.000906"
"Cenchrus caliculatus Cav.","58","3.748041","0.517556","0.067958","0.003796"
"Solanum oedipus Symon","3","4.750084","0.04336","0.025034","0.073389"
"Sorghum leiocladum (Hack.) C.E.Hubb.","34","4.089678","0.351114","0.060216","0.006476"
"Solanum opacum A.Br. & C.D.Bouché","111","3.378993","0.595014","0.056476","0.001983"
"Fieldia australis A.Cunn.","23","3.193844","0.449401","0.093707","0.009573"
"Enneapogon purpurascens (R.Br.) P.Beauv.","74","4.581922","0.265029","0.030809","0.002975"
"Boea hygroscopica F.Muell.","15","4.482933","0.171323","0.044235","0.014678"
"Aristida superpendens Domin","33","4.66317","0.117877","0.02052","0.006672"
"Austrochloris dichanthioides (Everist) Lazarides","20","4.168617","0.267213","0.059751","0.011008"
"Cardamine paucijuga Turcz.","47","3.246377","0.500476","0.073002","0.004684"
"Zoysia matrella (L.) Merr.","31","3.921904","0.507557","0.09116","0.007102"
"Solanum cookii Symon","9","4.482349","0.231647","0.077216","0.024463"
"Eragrostis lanicaulis Lazarides","44","4.168795","0.326493","0.049221","0.005004"
"Symonanthus aromaticus (C.A.Gardner) Haegi","5","3.523106","0.228807","0.102326","0.044034"
"Cyperochloa hirsuta Lazarides & L.Watson","3","3.676166","0.113013","0.065248","0.073389"
"Solanum lasiocarpum Dunal","56","3.56822","0.734489","0.09815","0.003932"
"Ludwigia hyssopifolia (G.Don) Exell","298","4.045631","0.52702","0.030529","0.000739"
"Echinopogon caespitosus C.E.Hubb.","44","3.221959","0.492765","0.074287","0.005004"
"Dryopoa dives (F.Muell.) Vickery","15","2.712228","0.390652","0.100866","0.014678"
"Eriachne rara R.Br.","46","4.278502","0.38822","0.05724","0.004786"
"Arundinella setosa Trin.","162","4.257411","0.469202","0.036864","0.001359"
"Solanum stupefactum Symon","2","3.697554","0.122522","0.086636","0.110084"
"Acrachne racemosa (B.Heyne ex Roth) Ohwi","69","4.533687","0.229984","0.027687","0.003191"
"Festuca contracta Kirk","8","2.847188","0.392732","0.138852","0.027521"
"Chrysopogon elongatus (R.Br.) Benth.","46","4.695832","0.152253","0.022448","0.004786"
"Capillipedium spicigerum S.T.Blake","83","3.96151","0.512624","0.056268","0.002653"
"Dichanthium sericeum (R.Br.) A.Camus","193","3.849438","0.708133","0.050973","0.001141"
"Ectrosia scabrida C.E.Hubb.","58","4.662584","0.22091","0.029007","0.003796"
"Solanum jucundum A.R.Bean","31","3.637502","0.335396","0.060239","0.007102"
"Solanum melanospermum F.Muell.","16","4.482388","0.316551","0.079138","0.01376"
"Solanum hapalum A.R.Bean","9","3.579257","0.28675","0.095583","0.024463"
"Thaumastochloa monilifera Sosef & de Koning","12","4.73661","0.026598","0.007678","0.018347"
"Aristida vagans Cav.","49","3.423651","0.479371","0.068482","0.004493"
"Eriachne triseta Nees ex Steud.","73","4.499498","0.370132","0.043321","0.003016"
"Paractaenum novae-hollandiae P.Beauv.","54","3.741983","0.571937","0.077831","0.004077"
"Sorghum laxiflorum F.M.Bailey","68","4.513969","0.376124","0.045612","0.003238"
"Aristida holathera Domin","125","4.253918","0.516043","0.046156","0.001761"
"Ectrosia schultzii Benth.","45","4.698262","0.109875","0.016379","0.004893"
"Poa affinis R.Br.","11","2.865809","0.372034","0.112172","0.020015"
"Lepidium pseudotasmanicum Thell.","45","3.066454","0.550261","0.082028","0.004893"
"Astrebla squarrosa C.E.Hubb.","97","4.409743","0.38007","0.03859","0.00227"
"Solanum dimorphispinum C.T.White","5","3.972979","0.996218","0.445522","0.044034"
"Chionochloa frigida (Vickery) Conert","1","2.944439",NA,NA,"0.220168"
"Xerochloa laniflora Benth.","46","4.631795","0.217024","0.031998","0.004786"
"Triodia fitzgeraldii C.A.Gardner ex N.T.Burb.","3","4.733159","0.018244","0.010533","0.073389"
"Sida cordifolia L.","549","4.174366","0.444622","0.018976","0.000401"
"Triodia bitextura Lazarides","108","4.635007","0.166376","0.01601","0.002039"
"Saxipoa saxicola (R.Br.) Soreng, L.J.Gillespie & S.W.L.Jacobs","9","3.017873","0.393601","0.1312","0.024463"
"Paspalidium globoideum (Domin) Hughes","39","3.858278","0.355638","0.056948","0.005645"
"Hierochloe redolens (Vahl) Roem. & Schult.","69","2.989254","0.496229","0.059739","0.003191"
"Anthotroche myoporoides C.A.Gardner","3","4.262084","0.042282","0.024412","0.073389"
"Lepidium echinatum Hewson","20","4.253929","0.167406","0.037433","0.011008"
"Solanum papaverifolium Symon","16","3.441871","0.211052","0.052763","0.01376"
"Sylvipoa queenslandica (C.E.Hubb.) Soreng, L.J.Gillespie & S.W.L.Jacobs","20","3.532941","0.319247","0.071386","0.011008"
"Solanum cataphractum A.Cunn. ex Benth.","4","4.347432","0.901731","0.450865","0.055042"
"Chamaeraphis hordeacea R.Br.","20","4.699501","0.055463","0.012402","0.011008"
"Triodia intermedia Cheel","28","4.663838","0.152334","0.028788","0.007863"
"Chrysopogon latifolius S.T.Blake","31","4.70782","0.048344","0.008683","0.007102"
"Poa sallacustris N.G.Walsh","2","3.272675","0.133814","0.094621","0.110084"
"Solanum campanulatum R.Br.","15","3.255498","0.53362","0.13778","0.014678"
"Lepidium platypetalum Hewson","46","4.053726","0.433616","0.063933","0.004786"
"Neurachne tenuifolia S.T.Blake","3","3.968829","0.066691","0.038504","0.073389"
"Panicum larcomianum Hughes","50","4.266098","0.374013","0.052893","0.004403"
"Solanum argopetalum A.R.Bean","3","3.743786","0.171836","0.09921","0.073389"
"Rytidosperma fortunae-hibernae (Renvoize) Connor & Edgar","5","3.075657","0.123936","0.055426","0.044034"
"Aira caryophyllea L.","198","3.391549","0.554819","0.039429","0.001112"
"Scandix pecten-veneris L.","261","3.68258","0.608778","0.037682","0.000844"
"Orobanche coerulescens Stephan ex Willd.","30","3.774686","0.515162","0.094055","0.007339"
"Corynephorus canescens (L.) P.Beauv.","176","3.319147","0.423502","0.031923","0.001251"
"Galium rotundifolium L.","117","3.43593","0.487927","0.045109","0.001882"
"Bromus commutatus Schrad.","161","3.272961","0.439753","0.034657","0.001368"
"Epilobium hirsutum L.","621","3.646819","0.58887","0.023631","0.000355"
"Rhinanthus glacialis Personnat","26","3.194557","0.450396","0.08833","0.008468"
"Arabis soyeri Reut. & A.Huet.","11","3.342261","0.415973","0.125421","0.020015"
"Arabis jacquinii Beck","1","2.302585",NA,NA,"0.220168"
"Berula erecta (Huds.) Coville","395","3.581834","0.583984","0.029383","0.000557"
"Bupleurum longifolium L.","33","3.302483","0.415224","0.072281","0.006672"
"Bupleurum aureum Fisch.","1","3.688879",NA,NA,"0.220168"
"Orlaya grandiflora (L.) Hoffm.","85","3.135659","0.456057","0.049466","0.00259"
"Kickxia spuria (L.) Dumort.","93","3.392922","0.576867","0.059818","0.002367"
"Kickxia spuria subsp. integrifolia (Brot.) R.Fern.","57","3.766256","0.377975","0.050064","0.003863"
"Trientalis europaea L.","332","3.734226","0.528946","0.02903","0.000663"
"Festuca heterophylla Lam.","109","3.226082","0.441129","0.042252","0.00202"
"Apera spica-venti (L.) P.Beauv.","235","3.245633","0.40026","0.02611","0.000937"
"Alyssum alyssoides (L.) L.","233","3.348103","0.459977","0.030134","0.000945"
"Apera interrupta (L.) P.Beauv.","62","3.151801","0.404233","0.051338","0.003551"
"Anthriscus caucalis M.Bieb.","174","3.36045","0.487458","0.036954","0.001265"
"Cruciata verna (Scop.) Gutermann & Ehrend.","6","3.318167","0.428811","0.175061","0.036695"
"Helictotrichon pubescens (Huds.) Pilg.","144","3.428383","0.474297","0.039525","0.001529"
"Erysimum odoratum Ehrh.","46","3.159404","0.428944","0.063244","0.004786"
"Anagallis minima (L.) E.H.L.Krause","197","3.488859","0.654008","0.046596","0.001118"
"Sclerochloa dura (L.) P.Beauv.","118","3.464574","0.52089","0.047952","0.001866"
"Poa chaixii Vill.","87","3.199667","0.449138","0.048153","0.002531"
"Festuca filiformis Pourr.","84","3.05379","0.40828","0.044547","0.002621"
"Centaurea stoebe L.","181","3.265629","0.314766","0.023396","0.001216"
"Brachypodium sylvaticum (Huds.) P.Beauv.","555","3.591311","0.564108","0.023945","0.000397"
"Bromus inermis Leyss.","461","3.619154","0.562223","0.026185","0.000478"
"Chaerophyllum temulum L.","181","3.225923","0.466712","0.03469","0.001216"
"Daucus carota L.","563","3.596415","0.542844","0.022878","0.000391"
"Tornabenea tenuissima (A.Chev.) A.Hansen & Sunding","1","3.583519",NA,NA,"0.220168"
"Holcus lanatus L.","376","3.367435","0.454645","0.023447","0.000586"
"Galium elongatum C.Presl","136","3.392638","0.342671","0.029384","0.001619"
"Laserpitium prutenicum L.","40","3.27684","0.377173","0.059636","0.005504"
"Linaria repens (L.) Mill.","54","2.962492","0.445982","0.06069","0.004077"
"Hottonia palustris L.","169","3.199525","0.380461","0.029266","0.001303"
