"species","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Polypogon maritimus Willd.","87","2.13105","1.057785","0.113406","0.003058"
"Taeniatherum caput-medusae (L.) Nevski","109","2.364565","0.951304","0.091118","0.002648"
"Aegilops juvenalis (Thell.) Eig","2","1.319529","0.885837","0.626381","0.074148"
"Cardamine bipinnata (C.A.Mey.) O.E.Schulz","5","3.964582","0.726972","0.325112","0.059319"
"Draba siliquosa M.Bieb.","21","3.795618","0.531755","0.116038","0.014124"
"Draba stenocarpa Hook.f. & Thomson","25","1.596201","0.990571","0.198114","0.011407"
"Erysimum ischnostylum Freyn & Sint. ex Freyn","10","1.887368","1.074457","0.339773","0.029659"
"Chorispora bungeana Fisch. & C.A.Mey.","30","2.057895","0.812677","0.148374","0.009568"
"Chorispora macropoda Trautv.","24","1.521689","1.072711","0.218966","0.011864"
"Chaerophyllum humile M.Bieb.","7","3.901906","0.617745","0.233486","0.042371"
"Pimpinella affinis Ledeb.","15","3.086661","0.848902","0.219186","0.019773"
"Oenanthe silaifolia M.Bieb.","46","3.130865","0.806981","0.118983","0.006311"
"Arafoe aromatica Pimenov & Lavrova","2","4.601104","0.127625","0.090245","0.148297"
"Ferula oopoda (Boiss. & Buhse) Boiss.","4","0.833051","0.988683","0.494342","0.074148"
"Ferula szowitsiana DC.","9","1.844316","1.011488","0.337163","0.024716"
"Heracleum apiifolium Boiss.","9","4.017031","0.976726","0.325575","0.032955"
"Heracleum grandiflorum Stev. ex M.Bieb.","4","3.043645","0.185198","0.092599","0.074148"
"Heracleum roseum Stev.","4","3.671366","0.581312","0.290656","0.074148"
"Primula juliae Kusnezowa","1","3.433987",NA,NA,"0.296594"
"Torilis leptophylla (L.) Rchb.fil.","118","2.084382","1.142192","0.105147","0.002181"
"Prangos pabularia Lindl.","18","1.579601","1.014795","0.239189","0.011407"
"Bunium longipes Freyn","2","1.039721","1.470387","1.039721","0.148297"
"Mediasia macrophylla (Regel & Schmalh.) Pimenov","5","2.039828","0.850756","0.38047","0.059319"
"Dimorphosciadium gayoides (Regel & Schmalh.) Pimenov","3","2.427816","0.303968","0.175496","0.098865"
"Ferula ferganensis Lipsky ex Korovin","2","2.649159","0.490129","0.346574","0.148297"
"Ferula potaninii Korovin ex Pavlov","1","2.995732",NA,NA,"0.296594"
"Ferula violacea Korovin","1","0",NA,NA,"0.296594"
"Salvia ringens Sm.","15","3.198489","0.774998","0.200104","0.019773"
"Physochlaina orientalis (M.Bieb.) G.Don","7","3.018353","0.332697","0.125748","0.042371"
"Phelipanche purpurea (Jacq.) Soják","45","3.296291","0.697621","0.103995","0.006591"
"Sporobolus fertilis (Steud.) Clayton","139","3.101529","1.000071","0.084825","0.002134"
"Cousinia umbrosa Bunge","3","1.595831","1.385033","0.799649","0.098865"
"Rhabdosciadium aucheri Boiss.","1","0",NA,NA,"0.098865"
"Grammosciadium scabridum Boiss.","2","0","0","0","0.098865"
"Heptaptera anisoptera (DC.) Tutin","4","0.89588","0.749978","0.374989","0.042371"
"Pimpinella aurea DC.","11","1.633328","1.392456","0.419841","0.022815"
"Ferulago humilis Boiss.","5","1.159819","0.908529","0.406307","0.049432"
"Ainsworthia trachycarpa Boiss.","3","0.854983","1.480874","0.854983","0.037074"
"Semenovia transiliensis Regel & Herder","14","1.922763","0.89557","0.239351","0.021185"
"Lepidium apetalum Willd.","182","1.161643","1.094982","0.081165","0.001545"
"Chaerophyllum macrospermum (Willd. ex Spreng.) Fisch. & C.A.Mey.","6","2.129892","0.427371","0.174473","0.049432"
"Pimpinella peucedanifolia Fisch. ex Ledeb.","4","2.347498","0.669097","0.334549","0.074148"
"Chaerophyllum macropodum Boiss.","3","0.879686","0.986275","0.569426","0.032955"
"Microstegium fasciculatum (L.) Henrard","21","3.106918","1.159121","0.252941","0.014124"
"Microstegium ciliatum (Trin.) A.Camus","45","3.238748","0.981214","0.146271","0.006591"
"Pycnocycla aucheriana Decne. ex Boiss.","1","0",NA,NA,"0.098865"
"Echinops ritro L.","85","2.913671","0.721096","0.078214","0.003489"
"Galium glaucum L.","54","3.461983","0.539385","0.073401","0.005492"
"Pteroselinum austriacum (Jacq.) Rchb.","9","3.849047","0.35779","0.119263","0.032955"
"Linaria purpurea (L.) Mill.","17","3.138865","0.596462","0.144663","0.017447"
"Eremopoa altaica (Trin.) Roshev.","18","1.794693","1.06397","0.25078","0.01561"
"Elymus dentatus (Hook.f.) Tzvelev","20","1.791422","0.984886","0.220227","0.01483"
"Aegilops triuncialis L.","229","2.254001","1.163064","0.076857","0.001172"
"Lepidium chalepense L.","11","1.538014","1.228416","0.370381","0.019773"
"Lepidium ferganense Korsh.","5","1.937662","0.3208","0.143466","0.059319"
"Erysimum czernjajevii N.Busch","7","1.972209","0.495123","0.187139","0.042371"
"Cryptospora falcata Kar. & Kir.","3","1.155245","1.442901","0.833059","0.098865"
"Christolea crassifolia Cambess.","39","0.87239","0.914325","0.146409","0.007234"
"Parasilaus asiaticus (Korovin) Pimenov","1","0.693147",NA,NA,"0.296594"
"Helosciadium nodiflorum (L.) Koch","50","2.688952","1.257684","0.177863","0.005492"
"Komarovia anisosperma Korovin","1","1.098612",NA,NA,"0.296594"
"Lomatocarpa albomarginata (Schrenk) Pimenov & Lavrova","12","2.550871","0.602081","0.173806","0.024716"
"Ferula samarkandica Korovin","4","2.068462","0.168297","0.084148","0.074148"
"Ferula varia (Schrenk) Trautv.","4","2.015214","0.520425","0.260212","0.074148"
"Dionysia tapetodes Bunge","4","0.866434","0.663638","0.331819","0.042371"
"Calamagrostis holmii Lange","64","2.391526","0.490342","0.061293","0.004634"
"Salvia atropatana Bunge","4","1.196873","1.405655","0.702828","0.074148"
"Vulpia unilateralis (L.) Stace","67","2.711934","1.02519","0.125247","0.004362"
"Neotorularia korolkowii (Regel & Schmalh.) Hedge & J.Léonard","24","0.776963","0.624179","0.12741","0.012358"
"Semenovia pamirica (Lipsky) Manden.","1","0.693147",NA,NA,"0.296594"
"Draba cana Rydb.","198","2.671557","0.86145","0.061221","0.001498"
"Boschniakia rossica (Cham. & Schlecht) B.Fedtsch.","174","2.639499","0.850581","0.064482","0.001705"
"Poa macrocalyx Trautv. & C.A.Mey.","66","3.712564","0.603648","0.074304","0.004494"
"Calamagrostis angustifolia Kom.","27","2.021813","0.678568","0.13059","0.010985"
"Phippsia concinna (Th.Fr.) Lindeb.","71","2.716641","0.569331","0.067567","0.004177"
"Alopecurus magellanicus Lam.","238","2.313783","0.903217","0.058547","0.001246"
"Poa smirnowii Roshev.","13","1.737754","0.735695","0.204045","0.022815"
"Poa platyantha Kom.","22","3.612109","0.672894","0.143461","0.013482"
"Poa paucispicula Scribn. & Merr.","205","2.992506","0.828415","0.057859","0.001447"
"Poa eminens J.Presl","82","3.627928","0.67209","0.07422","0.003617"
"Diarrhena mandshurica Maxim.","38","2.220131","0.852412","0.138279","0.007805"
"Koeleria asiatica Domin","78","2.340393","0.703415","0.079646","0.003802"
"Beckmannia syzigachne (Steud.) Fernald","665","2.373481","0.929177","0.036032","0.000443"
"Danthonia intermedia Vasey","237","3.05483","0.689086","0.044761","0.001246"
"Hierochloe pauciflora R.Br.","66","1.945226","0.766881","0.094397","0.004494"
"Spodiopogon sibiricus Trin.","178","2.442568","1.314182","0.098502","0.001666"
"Sasa senanensis (Franch. & Sav.) Rehder","47","3.982793","0.341115","0.049757","0.006311"
"Leymus mollis (Trin.) Pilg.","171","3.242217","1.039856","0.07952","0.001734"
"Elymus macrourus (Turcz.) Tzvelev","179","2.361492","0.586842","0.043863","0.001657"
"Elymus gmelinii (Trin.) Tzvelev","109","1.727781","0.875492","0.083857","0.002721"
"Leymus ajanensis (J.J.Vassil.) Tzvelev","19","2.327239","0.839923","0.192692","0.01561"
"Hordeum roshevitzii Bowden","29","0.920071","0.75434","0.140077","0.009886"
"Elymus lanceolatus (Scribn. & J.G.Sm.) Gould","125","2.56206","0.650607","0.058192","0.002373"
"Elymus bungeanus (Trin.) Melderis","18","2.265166","0.750572","0.176912","0.016477"
"Linaria odora (M.Bieb.) Fisch.","23","3.135013","0.327513","0.068291","0.012895"
"Festuca kolymensis Drobow","11","2.070948","0.834087","0.251487","0.026963"
"Festuca extremiorientalis Ohwi","81","2.499254","1.020602","0.1134","0.003662"
"Festuca richardsonii Hook.","115","2.668118","0.742366","0.069226","0.002579"
"Festuca brachyphylla Schult. & Schult.f.","596","2.519582","1.007733","0.041278","0.000498"
"Puccinellia nuttalliana (Schult.) Hitchc.","307","2.408336","0.57418","0.03277","0.000957"
"Erysimum pallasii (Pursh) Fernald","127","2.10824","0.73091","0.064858","0.002335"
"Draba chamissonis G.Don","16","2.786782","0.861434","0.215359","0.018537"
"Cardamine yezoensis Maxim.","21","3.803332","0.668145","0.145801","0.014124"
"Cardamine prorepens Fisch.","14","1.857818","0.591027","0.157959","0.021185"
"Barbarea orthoceras Ledeb.","428","2.788056","0.98172","0.047453","0.000688"
"Pachyneurum grandiflorum (C.A.Mey.) Bunge","10","0.808333","0.653913","0.206785","0.029659"
"Saposhnikovia divaricata (Turcz.) Schischk.","79","1.20305","0.623942","0.070199","0.003754"
"Aegopodium alpestre Ledeb.","159","2.194515","1.093376","0.08671","0.001865"
"Bupleurum scorzonerifolium Willd.","100","1.496451","0.88288","0.088288","0.002966"
"Bupleurum angustissimum (Franch.) Kitag.","8","0.4839","0.423503","0.149731","0.037074"
"Bupleurum komarovianum O.A.Lincz.","9","2.341806","0.543091","0.18103","0.032955"
"Aulacospermum anomalum (Ledeb.) Ledeb.","18","1.969583","0.892188","0.210291","0.016477"
"Osmorhiza aristata (Thunb.) Rydb.","91","3.207924","1.237602","0.129736","0.003259"
"Sphallerocarpus gracilis (Besser ex Trevis.) Koso-Pol.","69","1.182617","0.890085","0.107154","0.004298"
"Epilobium arcticum Sam.","47","1.658476","0.641136","0.093519","0.006311"
"Heracleum dissectum Ledeb.","69","2.010013","0.981384","0.118145","0.004298"
"Angelica cincta H.Boissieu","9","1.917272","0.527453","0.175818","0.032955"
"Angelica anomala Avé-Lall.","31","2.923974","1.060433","0.190459","0.009568"
"Angelica sachalinensis Maxim.","21","4.204484","0.369415","0.080613","0.014124"
"Angelica amurensis Schischk.","6","1.658713","0.421861","0.172224","0.049432"
"Magadania victoris (Schischk.) Pimenov & Lavrova","3","2.057929","0.438131","0.252955","0.098865"
"Polemonium chinense (Brand) Brand","36","1.166408","0.966415","0.161069","0.008239"
"Draba subcapitata Simmons","157","1.693721","0.906655","0.072359","0.001889"
"Lysimachia barystachys Bunge","123","1.930963","1.044094","0.094143","0.002411"
"Galium paradoxum Maxim.","69","2.792054","1.119988","0.134831","0.004298"
"Phelipanche aegyptiaca (Pers.) Pomel","3","2.660464","0.2739","0.158136","0.098865"
"Cruciata pedemontana (Bellardi) Ehrend.","78","2.920567","0.864366","0.09787","0.003802"
"Draba supranivalis Rupr.","2","4.195815","0.429913","0.303994","0.148297"
"Draba pauciflora R.Br.","71","2.001622","0.858607","0.101898","0.004177"
"Calamagrostis inexpansa A.Gray","139","2.932205","0.720914","0.061147","0.002134"
"Poa pseudoabbreviata Roshev.","76","2.683691","0.837123","0.096025","0.003903"
"Diarrhena fauriei (Hack.) Ohwi","18","3.05011","0.668931","0.157669","0.016477"
"Panicum bisulcatum Thunb.","102","3.850794","0.568929","0.056332","0.002908"
"Microstegium vimineum (Trin.) A.Camus","86","3.515998","1.007809","0.108675","0.003449"
"Arthraxon lanceolatus Miq.","1","1.386294",NA,NA,"0.296594"
"Hordeum bogdanii Wilensky","35","1.376034","1.129208","0.190871","0.007234"
"Leymus paboanus (Claus) Pilg.","51","2.142024","0.903115","0.126461","0.005704"
"Leymus chinensis (Trin.) Tzvelev","105","1.115399","0.647146","0.063155","0.002772"
"Elymus dahuricus Griseb.","173","1.538389","1.08709","0.08265","0.001666"
"Elymus tangutorum (Nevski) Hand.-Mazz.","32","0.810244","0.812095","0.143559","0.008723"
"Leymus ramosus (K.Richt.) Tzvelev","49","2.328431","0.799849","0.114264","0.006053"
"Elymus pendulinus (Nevski) Tzvelev","27","1.403518","0.615987","0.118547","0.010985"
"Lithosciadium multicaule Turcz.","5","0.599146","0.998432","0.446512","0.059319"
"Primula serrata Georgi","40","1.282381","0.611178","0.096636","0.007415"
"Chrysopogon gryllus (L.) Trin.","62","3.224983","0.777202","0.098705","0.004784"
"Erysimum amurense Kitag.","22","1.364536","0.666726","0.142146","0.013482"
"Draba subamplexicaulis C.A.Mey.","22","1.600874","0.913638","0.194788","0.013482"
"Draba juvenilis Kom.","121","2.594759","0.798843","0.072622","0.002451"
"Draba glacialis Adams","30","2.530167","0.492907","0.089992","0.009886"
"Festuca pseudodalmatica Krajina","36","3.374692","0.423816","0.070636","0.008239"
"Bromus secalinus L.","28","3.479979","0.756667","0.142997","0.010593"
"Lolium temulentum L.","148","2.712404","1.163537","0.095642","0.001877"
"Peucedanum morisonii Besser","15","2.579143","0.38374","0.099081","0.019773"
"Glehnia littoralis (A.Gray) F.Schmidt","28","2.918125","1.241863","0.23469","0.010593"
"Ostericum grosseserratum (Maxim.) Kitag.","55","2.510107","1.016402","0.137052","0.005296"
"Lysimachia davurica Ledeb.","120","1.804767","0.969861","0.088536","0.002472"
"Primula modesta Bisset & Moore","3","4.088672","0.554299","0.320025","0.098865"
"Primula borealis Duby","55","2.120645","0.727174","0.098052","0.005393"
"Galium dahuricum Turcz. ex Ledeb.","35","2.551342","0.618446","0.104536","0.008474"
"Siphonostegia chinensis Benth.","185","2.630825","1.200457","0.088259","0.001595"
"Draba ochroleuca Bunge","19","1.698281","0.848888","0.194748","0.01561"
"Lepidium cartilagineum (J.Mayer) Thell.","20","2.530038","1.011978","0.226285","0.014124"
"Lepidium pinnatifidum Ledeb.","13","2.589893","0.79597","0.220762","0.021185"
"Elymus reflexiaristatus (Nevski) Melderis","10","3.217755","0.291516","0.092185","0.029659"
"Orobanche elatior Sutton","55","3.427671","0.434261","0.058556","0.005393"
"Orobanche ritro Gren.","1","2.995732",NA,NA,"0.296594"
"Phelipanche arenaria (Borkh.) Pomel","34","3.244167","0.373663","0.064083","0.008723"
"Calamagrostis canadensis (Michx.) P.Beauv.","811","3.218087","0.79407","0.027884","0.000366"
"Glyceria grandis S.Watson","436","3.135926","0.753617","0.036092","0.00068"
"Festuca saximontana Rydb.","322","2.9224","0.625207","0.034841","0.000921"
"Douglasia arctica Hook.","21","2.379164","0.442781","0.096623","0.014124"
"Capsicum baccatum L.","70","3.288462","1.063082","0.127063","0.004177"
"Solanum glaucophyllum Desf.","75","3.344525","0.755614","0.087251","0.003955"
"Chrysopogon nigritanus (Benth.) Veldkamp","29","1.557194","1.158583","0.215143","0.005704"
"Ehrharta calycina Sm.","40","2.475493","0.945099","0.149433","0.007415"
"Solanum incanum L.","111","1.793758","1.300376","0.123426","0.001854"
"Echinaria capitata (L.) Desf.","106","2.33738","1.142375","0.110957","0.002672"
"Lepidium graminifolium L.","84","2.681129","1.235287","0.134781","0.003531"
"Salvia verbenaca L.","196","2.383856","1.167635","0.083402","0.00144"
"Rostraria cristata (L.) Tzvelev","153","2.131656","1.196451","0.096727","0.001798"
"Lolium multiflorum Lam.","139","2.645854","1.236025","0.104838","0.002074"
"Phelipanche caesia (Rchb.) Soják","45","2.945013","0.718668","0.107133","0.006591"
"Alyssum strigosum Banks & Sol.","27","2.746582","0.599607","0.115394","0.009886"
"Oenanthe pimpinelloides L.","102","2.522342","1.317629","0.130465","0.002798"
"Heracleum trachyloma Fisch. & C.A.Mey.","4","2.779303","0.263031","0.131516","0.074148"
"Festuca hyperborea Holmen","18","1.537075","0.926671","0.218418","0.016477"
"Chardinia orientalis (L.) Kuntze","12","1.264079","1.023755","0.295533","0.016477"
"Lepidium ramosissimum A.Nelson","107","2.593346","0.544712","0.052659","0.002772"
"Croton longicolumellus B.W.van Ee & P.E.Berry","6","2.566109","1.351972","0.55194","0.049432"
"Tribolium hispidum (Thunb.) Desv.","23","2.556519","0.825067","0.172038","0.012895"
"Smyrnium creticum Mill.","12","0.791293","1.100214","0.317604","0.017447"
"Ferula tingitana L.","16","0.712873","0.826565","0.206641","0.01561"
"Dasispermum suffruticosum (Bergius) B.L.Burtt","16","3.144509","0.789993","0.197498","0.018537"
"Bupleurum dumosum Coss. & Balansa","2","0.346574","0.490129","0.346574","0.098865"
"Lysimachia clethroides Duby","171","3.344711","0.816106","0.062409","0.001734"
"Thysanolaena latifolia (Roxb. ex Hornem.) Honda","68","3.576955","1.387901","0.168308","0.004362"
"Pogonatherum crinitum (Thunb.) Kunth","181","3.470571","1.031159","0.076645","0.001639"
"Crambe koktebelica (Junge) N.Busch","3","3.355202","0.189696","0.109521","0.098865"
"Chaerophyllum villarsii W.D.J.Koch","19","3.933634","0.416735","0.095606","0.01561"
"Picnomon acarna (L.) Cass.","86","2.105608","1.087199","0.117236","0.003333"
"Eleusine indica (L.) Gaertn.","519","2.94297","1.362469","0.059806","0.000504"
"Sphenopus divaricatus (Gouan) Rchb.","51","1.966601","1.027682","0.143904","0.005393"
"Bromus rubens L.","103","2.097569","1.04936","0.103397","0.002648"
"Lepidium paniculatum (Regel & Schmalh.) Al-Shehbaz","3","1.866141","0.666783","0.384967","0.098865"
"Erysimum vitellinum Popov","1","2.772589",NA,NA,"0.296594"
"Diptychocarpus strictus (Fisch. ex M.Bieb.) Trautv.","12","1.478622","0.677108","0.195464","0.018537"
"Scandix stellata Banks & Sol.","49","2.149178","1.048664","0.149809","0.005393"
"Coriandrum sativum L.","28","1.716469","1.429716","0.270191","0.009269"
"Bunium scabrellum Korovin","1","2.564949",NA,NA,"0.296594"
"Heracleum chorodanum (Hoffm.) DC.","10","3.307103","0.533105","0.168583","0.029659"
"Leiotulus dasyanthus (K.Koch) Pimenov & Ostr.","4","2.355312","0.525048","0.262524","0.074148"
"Malabaila dasyantha Fisch. & C.A.Mey. ex K.Koch","1","2.944439",NA,NA,"0.296594"
"Hymenolaena badachschanica Pissjauk.","1","0.693147",NA,NA,"0.296594"
"Sium medium Fisch. & C.A.Mey.","5","2.309813","0.466413","0.208586","0.059319"
"Schulzia albiflora (H.Karst. & L.A.Kirchn.) Popov","15","1.815267","0.91751","0.2369","0.019773"
"Ferula tschimganica Lipsky ex Korovin","1","1.609438",NA,NA,"0.296594"
"Hyoscyamus pusillus L.","26","1.376509","0.955718","0.187432","0.008474"
"Lycium ruthenicum Murray","48","0.760973","1.030131","0.148687","0.004708"
"Cistanche salsa (C.A.Mey.) Beck","6","0.939132","0.835142","0.340945","0.042371"
"Torilis tenella (Delile) Rchb.fil.","5","1.99609","0.572043","0.255825","0.032955"
"Pimpinella nudicaulis Trautv.","2","2.65906","0.24629","0.174153","0.148297"
"Cyclorhiza waltonii (H.Wolff) M.L.Sheh & R.H.Shan","17","0.795479","0.668373","0.162104","0.012895"
