"species","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Galium gaudichaudii DC.","73","4.226808","0.4638","0.054284","0.00306"
"Solanum corifolium F.Muell.","20","5.349489","0.516241","0.115435","0.011169"
"Solanum ×shirleyanum Domin","3","5.37347","0.171709","0.099136","0.074462"
"Deschampsia chapmanii Petrie","16","4.752209","0.476643","0.119161","0.013962"
"Eriachne pulchella Domin","74","3.933962","0.437448","0.050852","0.003019"
"Eragrostis pergracilis S.T.Blake","142","3.760014","0.456023","0.038269","0.001573"
"Nicotiana cavicola N.T.Burb.","27","3.663333","0.243537","0.046869","0.008274"
"Brachyachne convergens (F.Muell.) Stapf","172","4.915436","0.54928","0.041882","0.001299"
"Solanum densevestitum F.Muell. ex Benth.","16","5.03738","0.374038","0.09351","0.013962"
"Cynodon dactylon (L.) Pers.","954","4.743441","0.79802","0.025837","0.000234"
"Rytidosperma penicillatum (Labill.) Connor & Edgar","63","4.798878","0.589435","0.074262","0.003546"
"Rytidosperma bipartitum (Link) A.M.Humphreys & H.P.Linder","75","4.319696","0.384477","0.044396","0.002978"
"Apium prostratum Labill.","24","4.745874","0.513019","0.10472","0.009308"
"Apium australe Thouars","4","4.552048","0.385998","0.192999","0.055846"
"Triodia melvillei (C.E.Hubb.) Lazarides","54","3.823512","0.461389","0.062787","0.004137"
"Oxychloris scariosa (F.Muell.) Lazarides","128","4.423295","0.641556","0.056706","0.001745"
"Solanum rixosum A.R.Bean","8","5.007297","0.371633","0.131392","0.027923"
"Poa porphyroclados Nees","16","4.618959","0.575319","0.14383","0.013962"
"Cyphanthera microphylla Miers","23","3.916762","0.309074","0.064446","0.009712"
"Eragrostis kennedyae F.Turner","100","3.816287","0.52285","0.052285","0.002234"
"Paraneurachne muelleri (Hack.) S.T.Blake","154","4.246062","0.4565","0.036786","0.001451"
"Capillipedium parviflorum (R.Br.) Stapf","254","5.356524","0.530286","0.033273","0.000879"
"Echinochloa colona (L.) Link","1373","5.005553","0.719262","0.019411","0.000163"
"Cleistochloa subjuncea C.E.Hubb.","60","5.083319","0.460966","0.05951","0.003723"
"Neurachne munroi (F.Muell.) F.Muell.","87","3.769995","0.458965","0.049206","0.002568"
"Hypericum japonicum Thunb.","184","5.340288","0.637924","0.047028","0.001214"
"Eriachne pallescens R.Br.","77","5.557147","0.43198","0.049229","0.002901"
"Epilobium pallidiflorum Sol. ex A.Cunn.","68","4.753233","0.391835","0.047517","0.003285"
"Cyphanthera anthocercidea (F.Muell.) Haegi","2","4.306615","0.208925","0.147732","0.111692"
"Entolasia stricta (R.Br.) Hughes","64","4.941294","0.542219","0.067777","0.00349"
"Poa fawcettiae Vickery","14","4.82242","0.373288","0.099765","0.015956"
"Rytidosperma monticola (Vickery) Connor & Edgar","41","4.328691","0.352999","0.055129","0.005448"
"Anthotroche pannosa Endl.","44","3.6947","0.384328","0.05794","0.005077"
"Solanum phlomoides A.Cunn. ex Benth.","34","4.387898","0.332821","0.057078","0.00657"
"Sporobolus caroli Mez","212","4.215111","0.640324","0.043978","0.001054"
"Corchorus aestuans L.","299","5.480794","0.40525","0.023436","0.000747"
"Rytidosperma pallidum (R.Br.) A.M.Humphreys & H.P.Linder","49","4.474738","0.369592","0.052799","0.004559"
"Solanum beaugleholei Symon","14","5.084917","0.460155","0.122982","0.015956"
"Aristida echinata Henrard","59","4.252588","0.391028","0.050908","0.003786"
"Rytidosperma indutum (Vickery) Connor & Edgar","45","4.453505","0.31683","0.04723","0.004964"
"Brachyachne tenella (R.Br.) C.E.Hubb.","65","5.087562","0.369034","0.045773","0.003437"
"Cyphanthera odgersii (F.Muell.) Haegi","5","3.377561","0.275271","0.123105","0.044677"
"Rytidosperma occidentale (Vickery) Connor & Edgar","17","4.754152","0.456573","0.110735","0.01314"
"Solanum furfuraceum R.Br.","20","5.013732","0.429746","0.096094","0.011169"
"Nicotiana rosulata (S.Moore) Domin","37","3.746368","0.404241","0.066457","0.006037"
"Eremochloa bimaculata Hack.","64","5.094766","0.526438","0.065805","0.00349"
"Solanum carduiforme F.Muell.","11","5.381562","0.276304","0.083309","0.020308"
"Paspalidium rarum (R.Br.) Hughes","204","4.754069","0.637476","0.044632","0.001095"
"Solanum macoorai F.M.Bailey","8","6.032016","0.437251","0.154592","0.027923"
"Nicotiana forsteri Roem. & Schult.","29","4.953902","0.455276","0.084543","0.007703"
"Rytidosperma richardsonii (Cashmore) Connor & Edgar","36","4.333317","0.357171","0.059529","0.006205"
"Solanum asymmetriphyllum Specht","5","5.777094","0.129439","0.057887","0.044677"
"Poa meionectes Vickery","47","4.463745","0.413905","0.060374","0.004753"
"Cardamine lilacina Hook.","37","4.672611","0.375388","0.061713","0.006037"
"Nicotiana rotundifolia Lindl.","44","3.878137","0.360104","0.054288","0.005077"
"Solanum semiarmatum F.Muell.","14","4.643915","0.269854","0.072122","0.015956"
"Solanum mitchellianum Domin","23","4.586576","0.177845","0.037083","0.009712"
"Ectrosia leporina R.Br.","118","5.469507","0.396436","0.036495","0.001893"
"Solanum nobile A.R.Bean","6","4.997491","0.414632","0.169273","0.037231"
"Brachyachne ciliaris (Kuntze) C.E.Hubb.","46","3.841266","0.652796","0.09625","0.004856"
"Solanum petraeum Symon","10","5.619615","0.225154","0.0712","0.022338"
"Sporobolus elongatus R.Br.","74","4.718435","0.533627","0.062033","0.003019"
"Paspalum scrobiculatum L.","574","5.473677","0.445656","0.018601","0.000389"
"Aristida leptopoda Benth.","59","4.580357","0.316929","0.041261","0.003786"
"Solanum chrysotrichum Schltdl.","88","5.397378","0.631973","0.067369","0.002538"
"Solanum cunninghamii Benth.","21","5.124376","0.410962","0.089679","0.010637"
"Arundinella nepalensis Trin.","227","5.253034","0.53286","0.035367","0.000984"
"Spermacoce erosa Harwood","2","5.959395","0.080273","0.056762","0.111692"
"Isachne globosa (Thunb.) Kuntze","251","5.380223","0.636016","0.040145","0.00089"
"Corchorus tridens L.","212","4.955686","0.513856","0.035292","0.001054"
"Solanum amblymerum Dunal","21","4.523023","0.331137","0.07226","0.010637"
"Dichanthium setosum S.T.Blake","21","4.55281","0.382302","0.083425","0.010637"
"Solanum leopoldense Symon","5","5.583236","0.367229","0.16423","0.044677"
"Solanum vansittartense C.A.Gardner","2","5.866356","0.151963","0.107454","0.111692"
"Germainia truncatiglumis (F.Muell. ex Benth.) Chai-Anan","44","5.599104","0.284398","0.042875","0.005077"
"Solanum viridifolium Dunal","23","5.714469","0.565799","0.117977","0.009712"
"Lycianthes shanesii (F.Muell.) A.R.Bean","17","5.452061","0.361465","0.087668","0.01314"
"Agrostis muelleriana Vickery","28","5.052678","0.493515","0.093266","0.007978"
"Duboisia leichhardtii (F.Muell.) F.Muell.","23","4.506651","0.397014","0.082783","0.009712"
"Solanum sisymbriifolium Lam.","375","5.100368","0.460284","0.023769","0.000596"
"Cyphanthera albicans (A.Cunn.) Miers","13","4.151933","0.494987","0.137285","0.017183"
"Crenidium spinescens Haegi","6","3.586084","0.216332","0.088317","0.037231"
"Duboisia myoporoides R.Br.","44","5.285376","0.620873","0.0936","0.005077"
"Setaria palmifolia (J.Koenig) Stapf","182","5.589003","0.468352","0.034717","0.001227"
"Rytidosperma alpicola (Vickery) Connor & Edgar","9","4.889539","0.275105","0.091702","0.024821"
"Poa ensiformis Vickery","17","4.79807","0.291451","0.070687","0.01314"
"Eriachne ciliata R.Br.","130","5.187452","0.449467","0.039421","0.001718"
"Solanum inaequilaterum Domin","5","5.065707","0.390816","0.174778","0.044677"
"Poa hiemata Vickery","14","4.735369","0.495073","0.132314","0.015956"
"Epilobium pedunculare A.Cunn.","35","5.093143","0.500562","0.08461","0.006382"
"Solanum stenopterum A.R.Bean","7","4.46203","0.072305","0.027329","0.031912"
"Lepidium rotundum (Desv.) DC.","53","3.88471","0.585416","0.080413","0.004215"
"Solanum latens A.R.Bean","6","4.63022","0.11993","0.048961","0.037231"
"Iseilema macratherum Domin","91","4.952179","0.434682","0.045567","0.002455"
"Solanum heteropodium Symon","6","5.852541","0.156071","0.063716","0.037231"
"Psilurus incurvus (Gouan) Schinz & Thell.","120","4.520381","0.386068","0.035243","0.001862"
"Lepidium desvauxii Thell.","16","4.481495","0.398158","0.09954","0.013962"
"Asperula gunnii Hook.f.","28","4.793826","0.343166","0.064852","0.007978"
"Poa phillipsiana Vickery","10","4.769551","0.239685","0.075795","0.022338"
"Homopholis belsonii C.E.Hubb.","7","4.465738","0.109991","0.041573","0.031912"
"Xerochloa barbata R.Br.","63","4.877678","0.535807","0.067505","0.003546"
"Lepidium linifolium (Desv.) Steud.","7","4.087377","0.394802","0.149221","0.031912"
"Spartochloa scirpoidea (Steud.) C.E.Hubb.","26","3.964804","0.380438","0.07461","0.008592"
"Dimeria ornithopoda Trin.","142","5.645742","0.448308","0.037621","0.001573"
"Lepidium fasciculatum Thell.","70","3.95694","0.489086","0.058457","0.003191"
"Bothriochloa pertusa (L.) A.Camus","128","5.318898","0.522397","0.046174","0.001745"
"Poa hookeri Vickery","9","4.237399","0.181434","0.060478","0.024821"
"Chrysopogon filipes (Benth.) Reeder","81","5.120317","0.592674","0.065853","0.002758"
"Aristida pruinosa Domin","97","4.930879","0.480415","0.048779","0.002303"
"Solanum abutiloides (Griseb.) Bitter & Lillo","31","5.076789","0.321062","0.057664","0.007206"
"Dichanthium annulatum (Forssk.) Stapf","243","4.843629","0.83657","0.053666","0.000919"
"Cenchrus caliculatus Cav.","58","4.997453","0.458097","0.060151","0.003851"
"Solanum oedipus Symon","3","5.860754","0.298706","0.172458","0.074462"
"Sorghum leiocladum (Hack.) C.E.Hubb.","34","4.970154","0.434918","0.074588","0.00657"
"Solanum opacum A.Br. & C.D.Bouché","111","4.765644","0.652843","0.061965","0.002012"
"Fieldia australis A.Cunn.","23","4.930762","0.374723","0.078135","0.009712"
"Enneapogon purpurascens (R.Br.) P.Beauv.","74","4.806629","0.503167","0.058492","0.003019"
"Boea hygroscopica F.Muell.","15","5.902731","0.327635","0.084595","0.014892"
"Aristida superpendens Domin","33","5.495427","0.286186","0.049819","0.006769"
"Austrochloris dichanthioides (Everist) Lazarides","20","4.291018","0.349613","0.078176","0.011169"
"Cardamine paucijuga Turcz.","47","4.567203","0.410898","0.059936","0.004753"
"Zoysia matrella (L.) Merr.","31","5.642095","0.414168","0.074387","0.007206"
"Solanum cookii Symon","9","5.716092","0.487199","0.1624","0.024821"
"Eragrostis lanicaulis Lazarides","44","4.052278","0.414713","0.06252","0.005077"
"Symonanthus aromaticus (C.A.Gardner) Haegi","5","3.771888","0.176125","0.078765","0.044677"
"Cyperochloa hirsuta Lazarides & L.Watson","3","4.166048","0.336479","0.194266","0.074462"
"Solanum lasiocarpum Dunal","57","5.709648","0.426612","0.056506","0.003919"
"Ludwigia hyssopifolia (G.Don) Exell","297","5.652632","0.423579","0.024579","0.000752"
"Echinopogon caespitosus C.E.Hubb.","44","4.6314","0.373337","0.056283","0.005077"
"Dryopoa dives (F.Muell.) Vickery","15","4.574087","0.355956","0.091907","0.014892"
"Eriachne rara R.Br.","46","5.104718","0.489682","0.0722","0.004856"
"Arundinella setosa Trin.","162","5.519856","0.354307","0.027837","0.001379"
"Solanum stupefactum Symon","2","4.906508","0.099314","0.070226","0.111692"
"Acrachne racemosa (B.Heyne ex Roth) Ohwi","69","4.713759","0.4969","0.05982","0.003237"
"Festuca contracta Kirk","8","4.035911","0.730621","0.258314","0.027923"
"Chrysopogon elongatus (R.Br.) Benth.","46","5.503238","0.345378","0.050923","0.004856"
"Capillipedium spicigerum S.T.Blake","83","5.144847","0.527615","0.057913","0.002691"
"Dichanthium sericeum (R.Br.) A.Camus","193","4.420181","0.753397","0.054231","0.001157"
"Ectrosia scabrida C.E.Hubb.","58","5.144346","0.382364","0.050207","0.003851"
"Solanum jucundum A.R.Bean","31","4.533868","0.216187","0.038828","0.007206"
"Solanum melanospermum F.Muell.","16","4.674942","0.563785","0.140946","0.013962"
"Solanum hapalum A.R.Bean","9","5.111528","0.33723","0.11241","0.024821"
"Thaumastochloa monilifera Sosef & de Koning","12","5.756527","0.20265","0.0585","0.018615"
"Aristida vagans Cav.","49","4.675148","0.405492","0.057927","0.004559"
"Eriachne triseta Nees ex Steud.","73","5.687093","0.306128","0.03583","0.00306"
"Paractaenum novae-hollandiae P.Beauv.","54","3.591105","0.422503","0.057495","0.004137"
"Sorghum laxiflorum F.M.Bailey","68","5.501239","0.357994","0.043413","0.003285"
"Aristida holathera Domin","125","4.497715","0.837502","0.074908","0.001787"
"Ectrosia schultzii Benth.","45","5.365061","0.305699","0.045571","0.004964"
"Poa affinis R.Br.","11","4.615161","0.185814","0.056025","0.020308"
"Lepidium pseudotasmanicum Thell.","46","4.409789","0.417133","0.061503","0.004856"
"Astrebla squarrosa C.E.Hubb.","97","4.775261","0.442305","0.044909","0.002303"
"Solanum dimorphispinum C.T.White","5","5.229994","0.970464","0.434005","0.044677"
"Chionochloa frigida (Vickery) Conert","1","4.89784",NA,NA,"0.223385"
"Xerochloa laniflora Benth.","46","4.87887","0.473079","0.069752","0.004856"
"Triodia fitzgeraldii C.A.Gardner ex N.T.Burb.","3","5.291162","0.175773","0.101483","0.074462"
"Sida cordifolia L.","547","5.33673","0.41248","0.017636","0.000408"
"Triodia bitextura Lazarides","107","5.122342","0.481725","0.04657","0.002088"
"Saxipoa saxicola (R.Br.) Soreng, L.J.Gillespie & S.W.L.Jacobs","9","4.954687","0.432257","0.144086","0.024821"
"Paspalidium globoideum (Domin) Hughes","39","4.563865","0.21938","0.035129","0.005728"
"Hierochloe redolens (Vahl) Roem. & Schult.","69","5.09535","0.601049","0.072358","0.003237"
"Anthotroche myoporoides C.A.Gardner","3","4.166198","0.096196","0.055539","0.074462"
"Lepidium echinatum Hewson","20","3.976607","0.317601","0.071018","0.011169"
"Solanum papaverifolium Symon","16","4.463944","0.219252","0.054813","0.013962"
"Sylvipoa queenslandica (C.E.Hubb.) Soreng, L.J.Gillespie & S.W.L.Jacobs","20","4.9988","0.399749","0.089387","0.011169"
"Solanum cataphractum A.Cunn. ex Benth.","4","5.719219","0.61737","0.308685","0.055846"
"Chamaeraphis hordeacea R.Br.","20","5.502063","0.243302","0.054404","0.011169"
"Triodia intermedia Cheel","28","4.924948","0.302263","0.057122","0.007978"
"Chrysopogon latifolius S.T.Blake","31","5.51602","0.270548","0.048592","0.007206"
"Poa sallacustris N.G.Walsh","2","4.320413","0.122056","0.086307","0.111692"
"Solanum campanulatum R.Br.","15","4.756196","0.241974","0.062477","0.014892"
"Lepidium platypetalum Hewson","46","3.810174","0.325689","0.04802","0.004856"
"Neurachne tenuifolia S.T.Blake","3","3.767895","0.159289","0.091966","0.074462"
"Panicum larcomianum Hughes","50","5.001402","0.47939","0.067796","0.004468"
"Solanum argopetalum A.R.Bean","3","4.373427","0.026394","0.015239","0.074462"
"Rytidosperma fortunae-hibernae (Renvoize) Connor & Edgar","5","4.8325","0.525233","0.234891","0.044677"
"Aira caryophyllea L.","198","4.537426","0.508546","0.036141","0.001128"
"Scandix pecten-veneris L.","262","4.46996","0.398292","0.024607","0.000853"
"Orobanche coerulescens Stephan ex Willd.","30","4.935677","0.693432","0.126603","0.007446"
"Corynephorus canescens (L.) P.Beauv.","175","4.421514","0.318305","0.024062","0.001276"
"Galium rotundifolium L.","117","4.711801","0.395687","0.036581","0.001909"
"Bromus commutatus Schrad.","161","4.46497","0.333521","0.026285","0.001387"
"Epilobium hirsutum L.","620","4.529533","0.5004","0.020097","0.00036"
"Rhinanthus glacialis Personnat","26","4.871841","0.263994","0.051773","0.008592"
"Arabis soyeri Reut. & A.Huet.","11","4.870249","0.316802","0.095519","0.020308"
"Arabis jacquinii Beck","1","4.75359",NA,NA,"0.223385"
"Berula erecta (Huds.) Coville","395","4.271102","0.550568","0.027702","0.000566"
"Bupleurum longifolium L.","33","4.611065","0.341067","0.059372","0.006769"
"Bupleurum aureum Fisch.","1","4.290459",NA,NA,"0.223385"
"Orlaya grandiflora (L.) Hoffm.","85","4.515078","0.346618","0.037596","0.002628"
"Kickxia spuria (L.) Dumort.","93","4.450948","0.322057","0.033396","0.002402"
"Kickxia spuria subsp. integrifolia (Brot.) R.Fern.","57","4.389671","0.412178","0.054594","0.003919"
"Trientalis europaea L.","332","4.507503","0.420941","0.023102","0.000673"
"Festuca heterophylla Lam.","109","4.590227","0.376417","0.036054","0.002049"
"Apera spica-venti (L.) P.Beauv.","235","4.355852","0.224872","0.014669","0.000951"
"Alyssum alyssoides (L.) L.","233","4.428028","0.329521","0.021588","0.000959"
"Apera interrupta (L.) P.Beauv.","62","4.250289","0.36292","0.046091","0.003603"
"Anthriscus caucalis M.Bieb.","174","4.400026","0.325796","0.024699","0.001284"
"Cruciata verna (Scop.) Gutermann & Ehrend.","6","4.68144","0.209735","0.085624","0.037231"
"Helictotrichon pubescens (Huds.) Pilg.","144","4.407225","0.3001","0.025008","0.001551"
"Erysimum odoratum Ehrh.","46","4.494535","0.264265","0.038964","0.004856"
"Anagallis minima (L.) E.H.L.Krause","197","4.812796","0.479101","0.034135","0.001134"
"Sclerochloa dura (L.) P.Beauv.","118","4.327288","0.353553","0.032547","0.001893"
"Poa chaixii Vill.","87","4.657066","0.3791","0.040644","0.002568"
"Festuca filiformis Pourr.","84","4.480305","0.299271","0.032653","0.002659"
"Centaurea stoebe L.","181","4.334622","0.267749","0.019902","0.001234"
"Brachypodium sylvaticum (Huds.) P.Beauv.","555","4.690897","0.542507","0.023028","0.000402"
"Bromus inermis Leyss.","461","4.273275","0.324988","0.015136","0.000485"
"Chaerophyllum temulum L.","181","4.467708","0.297678","0.022126","0.001234"
"Daucus carota L.","562","4.517933","0.5326","0.022466","0.000397"
"Tornabenea tenuissima (A.Chev.) A.Hansen & Sunding","1","5.55296",NA,NA,"0.223385"
"Holcus lanatus L.","377","4.564841","0.360674","0.018576","0.000593"
"Galium elongatum C.Presl","136","4.56501","0.393727","0.033762","0.001643"
"Laserpitium prutenicum L.","41","4.629547","0.34697","0.054188","0.005448"
"Linaria repens (L.) Mill.","54","4.543304","0.374787","0.051002","0.004137"
"Hottonia palustris L.","169","4.36434","0.1777","0.013669","0.001322"
