"species","n_bio_12","mean_bio_12","sd_bio_12","se_bio_12","within_sp_var_bio_12"
"Lelya prostrata W.H.Lewis","5","7.154711","0.143585","0.064213","0.046686"
"Pennisetum sieberianum (Schltdl.) Stapf & C.E.Hubb.","3","3.953375","3.427843","1.979066","0.077809"
"Festuca vaginata Waldst. & Kit. ex Willd.","6","6.320722","0.106388","0.043433","0.038905"
"Orobanche flava Mart. ex F.W.Schultz","9","6.909305","0.234588","0.078196","0.025936"
"Lycium tenuispinosum Miers","15","5.696046","0.634935","0.16394","0.015562"
"Brachiaria deflexa (Schumach.) C.E.Hubb.","10","7.225938","0.362869","0.114749","0.023343"
"Solanum etuberosum Lindl.","5","6.757687","0.331538","0.148268","0.046686"
"Bupleurum candollei Wall. ex DC.","6","6.498786","0.82697","0.337609","0.038905"
"Oenanthe thomsonii C.B.Clarke","21","6.980813","0.379238","0.082757","0.011116"
"Agalmyla biflora (Elmer) Hilliard & B.L.Burtt","1","7.604396",NA,NA,"0.233428"
"Heracleum wallichii DC.","1","7.671827",NA,NA,"0.233428"
"Apium panul (Bertero ex DC.) Reiche","9","5.672832","0.946816","0.315605","0.025936"
"Primula mollis Nutt. ex Hook.","3","7.11861","0.4505","0.260096","0.077809"
"Henrardia persica (Boiss.) C.E.Hubb.","3","6.042426","0.453551","0.261858","0.077809"
"Dionysia revoluta Boiss.","2","5.85606","0.323062","0.228439","0.116714"
"Bupleurum commelynoideum H.Boissieu","6","6.082065","0.355464","0.145118","0.038905"
"Erysimum ghaznicum Cullen & Rech.f.","2","5.57498","0.564031","0.39883","0.116714"
"Erysimum crassicaule (Boiss.) Boiss.","7","5.087249","0.197058","0.074481","0.033347"
"Alyssum stapfii Vierh.","11","6.087943","0.341505","0.102968","0.021221"
"Ducrosia anethifolia (DC.) Boiss.","11","5.060574","0.74264","0.223914","0.021221"
"Rughidia cordata (Balf.fil.) M.F.Watson & E.L.Barclay","1","6.037871",NA,NA,"0.233428"
"Oryzopsis lateralis (Munro ex Regel) Stapf","7","5.839807","0.453486","0.171402","0.033347"
"Selinum cryptotaenium H.Boissieu","6","6.846992","0.530429","0.216547","0.038905"
"Schweinfurthia spinosa Mill.","2","4.776859","0.095217","0.067329","0.116714"
"Paraboea incudicarpa B.L.Burtt","2","7.542282","0.236211","0.167026","0.116714"
"Primula rotundifolia Wall.","4","6.990983","0.612241","0.306121","0.058357"
"Deverra denudata (Viv.) Pfisterer & Podlech","11","4.794264","0.929121","0.280141","0.021221"
"Deverra burchellii Eckl. & Zeyh.","24","5.788713","0.950063","0.193931","0.009726"
"Impatiens chimiliensis Comber","2","7.726911","0.040203","0.028428","0.116714"
"Paraboea birmanica (Craib) C.Puglisi","1","7.463363",NA,NA,"0.233428"
"Arabis nepetifolia Boiss.","2","5.914488","0.345927","0.244607","0.116714"
"Erysimum kurdicum Boiss. & Hausskn.","1","6.738152",NA,NA,"0.233428"
"Stipagrostis pennata (Trin.) De Winter","11","5.22172","0.341749","0.103041","0.021221"
"Poa chonotica Phil.","7","6.600701","1.923272","0.726928","0.033347"
"Primula moupinensis Franch.","6","6.778926","0.565108","0.230704","0.038905"
"Ferula dissecta (Ledeb.) Ledeb.","6","5.46751","0.28471","0.116232","0.038905"
"Ferula karelinii Bunge","4","5.366295","0.412664","0.206332","0.058357"
"Schumannia karelinii (Bunge) Korovin","1","5.09375",NA,NA,"0.233428"
"Jurinea carduiformis (Jaub. & Spach) Boiss.","6","5.64572","0.658422","0.2688","0.038905"
"Clastopus vestitus (Desv.) Boiss.","5","5.979079","0.808053","0.361372","0.046686"
"Aubrieta canescens subsp. canescens","3","6.140668","0.091027","0.052554","0.077809"
"Aubrieta intermedia Heldr. & Orph. ex Boiss.","2","6.694046","0.067394","0.047655","0.116714"
"Oryzopsis virescens (Trin.) Beck","6","6.326748","0.326098","0.133129","0.038905"
"Cortaderia pilosa (d'Urv.) Hack.","10","6.874073","0.752579","0.237986","0.023343"
"Centaurea bruguierana (DC.) Hand.-Mazz.","8","5.238745","0.537941","0.190191","0.029178"
"Paraboea burttii Z.R.Xu","3","7.710028","0.177239","0.102329","0.077809"
"Lepidium rahmeri Phil.","7","5.593376","1.167312","0.441202","0.033347"
"Primula malvacea Franch.","8","6.581958","0.445758","0.157599","0.029178"
"Phalaris amethystina Trin.","3","5.403085","1.013735","0.58528","0.077809"
"Nanorrhinum asparagoides (Schweinf.) Ghebr.","3","5.675867","0.723282","0.417587","0.077809"
"Nomopyle dodsonii (Wiehler) Roalson & Boggan","3","7.508071","0.515411","0.297573","0.077809"
"Nematanthus jolyanus (Handro) Chautems","3","7.406384","0.163749","0.094541","0.077809"
"Aristida stricta Michx.","29","7.199713","0.082594","0.015337","0.008049"
"Thelypodiopsis elegans (M.E.Jones) Rydb.","26","5.53945","0.288101","0.056501","0.008978"
"Orogenia linearifolia S.Watson","38","6.105359","0.370982","0.060181","0.006143"
"Muhlenbergia multiflora Columbus","23","6.003677","0.343151","0.071552","0.010149"
"Croton craspedotrichus Griseb.","2","7.219918","0.133834","0.094635","0.116714"
"Sinningia schiffneri Fritsch","4","7.627447","0.179478","0.089739","0.058357"
"Neoparrya lithophila Mathias","2","5.647211","0.002494","0.001764","0.116714"
"Lathrocasis tenerrima (A.Gray) L.A.Johnson","53","5.800725","0.381202","0.052362","0.004404"
"Cymopterus longipes S.Watson","28","5.851481","0.347424","0.065657","0.008337"
"Draba sobolifera Rydb.","1","5.342334",NA,NA,"0.233428"
"Draba pennellii Rollins","1","5.877736",NA,NA,"0.233428"
"Cymopterus duchesnensis M.E.Jones","3","5.575511","0.169441","0.097827","0.077809"
"Musineon tenuifolium Nutt.","12","6.000253","0.232638","0.067157","0.019452"
"Cymopterus basalticus M.E.Jones","4","5.405174","0.090477","0.045238","0.058357"
"Chamaecrista nummulariifolia (Benth.) H.S.Irwin & Barneby","4","7.283503","0.213453","0.106726","0.058357"
"Draba burkei (C.L.Hitchc.) Windham & Beilstein","1","6.543912",NA,NA,"0.233428"
"Chlorocrambe hastata (S.Watson) Rydb.","5","6.1655","0.339252","0.151718","0.046686"
"Chamaecrista altoana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","2","7.436902","0.006248","0.004418","0.116714"
"Chamaecrista claussenii var. claussenii","12","7.287593","0.205559","0.05934","0.019452"
"Primula cusickiana var. cusickiana","7","5.945263","0.221799","0.083832","0.033347"
"Primula cusickiana var. maguirei (L.O.Williams) N.H.Holmgren & S.Kelso","1","6.232448",NA,NA,"0.233428"
"Croton alainii B.W.van Ee & P.E.Berry","1","7.484369",NA,NA,"0.233428"
"Cymopterus rosei M.E.Jones","3","5.654334","0.20492","0.118311","0.077809"
"Lomatium nuttallii (A.Gray) J.F.Macbr.","15","5.788313","0.262986","0.067903","0.015562"
"Thelypodium sagittatum (Nutt.) Endl.","13","5.56158","0.297185","0.082424","0.017956"
"Cymopterus goodrichii S.L.Welsh & Neese","2","5.731247","0.043563","0.030804","0.116714"
"Panicum poliophyllum Renvoize & Zuloaga","4","7.125328","0.342604","0.171302","0.058357"
"Nematanthus fluminensis (Vell.) Fritsch","2","7.345898","0.402433","0.284563","0.116714"
"Cymopterus ibapensis M.E.Jones","22","5.640636","0.242608","0.051724","0.01061"
"Lepidium davisii Rollins","6","5.469549","0.089438","0.036513","0.038905"
"Parrya rydbergii Botsch.","4","6.14678","0.338288","0.169144","0.058357"
"Ipomopsis spicata (Nutt.) V.E.Grant","40","5.779459","0.295218","0.046678","0.005836"
"Ipomopsis tridactyla (Rydb.) S.L.Welsh","1","5.986452",NA,NA,"0.233428"
"Graphephorum wolfii (Vasey) Coult.","21","6.238139","0.427701","0.093332","0.011116"
"Fuchsia brevilobis P.E.Berry","1","7.358194",NA,NA,"0.233428"
"Solanum felinum Bitter ex Whalen","4","7.445708","0.465159","0.232579","0.058357"
"Aliciella caespitosa (A.Gray) J.M.Porter","1","5.147494",NA,NA,"0.233428"
"Chamaecrista lagotois H.S.Irwin & Barneby","1","6.930495",NA,NA,"0.233428"
"Elymus bakeri (E.E.Nelson) Á.Löve","15","6.261428","0.314807","0.081283","0.015562"
"Oxypolis ternata (Nutt.) A.Heller","12","7.246751","0.092463","0.026692","0.019452"
"Chamaecrista rupestrium H.S.Irwin & Barneby","4","6.88719","0.271999","0.135999","0.058357"
"Lycianthes rantonnei (Carrière) Bitter","18","7.177078","0.34121","0.080424","0.012968"
"Ptilimnium ahlesii Weakley & G.L.Nesom","5","7.15592","0.054493","0.02437","0.046686"
"Croton ekmanii Urb.","1","7.085064",NA,NA,"0.233428"
"Espadaea amoena A.Rich.","5","7.257646","0.188401","0.084255","0.046686"
"Solanum sandwicense Hook. & Arn.","3","7.357482","0.394532","0.227783","0.077809"
"Aristida patula Chapm. ex Nash","16","7.203885","0.059653","0.014913","0.014589"
"Chamaecrista rotundata var. interstes H.S.Irwin & Barneby","4","7.124735","0.256442","0.128221","0.058357"
"Chamaecrista rotundata var. rotundata","6","7.264381","0.238324","0.097295","0.038905"
"Cymopterus globosus (S.Watson) S.Watson","11","5.270539","0.321146","0.096829","0.021221"
"Lilaeopsis chinensis (L.) Kuntze","24","7.105927","0.165508","0.033784","0.009726"
"Linanthus inyoensis (I.M.Johnst.) J.M.Porter & L.A.Johnson","6","5.523708","0.333614","0.136197","0.038905"
"Paliavana gracilis (Mart.) Chautems","2","7.334308","0.009231","0.006527","0.116714"
"Lomatium bicolor (S.Watson) J.M.Coult. & Rose","17","6.079566","0.28781","0.069804","0.013731"
"Gymnosteris nudicaulis (Hook. & Arn.) Greene","15","5.518314","0.169367","0.04373","0.015562"
"Cymopterus beckii S.L.Welsh & Goodrich","2","5.446421","0.498752","0.352671","0.116714"
"Fuchsia bracelinae Munz","2","7.158322","0.330515","0.233709","0.116714"
"Thelypodium integrifolium (Nutt.) Endl.","32","5.604219","0.277458","0.049048","0.007295"
"Lepidium papilliferum (L.F.Hend.) A.Nelson & J.F.Macbr.","3","5.768464","0.076827","0.044356","0.077809"
"Draba subalpina Goodman & C.L.Hitchc.","3","6.086499","0.324255","0.187209","0.077809"
"Lycianthes surotatensis Gentry","7","7.072049","0.281064","0.106232","0.033347"
"Oreoxis alpina (A.Gray) J.M.Coult. & Rose","19","6.196947","0.27469","0.063018","0.012286"
"Stipa filiculmis Delile","6","6.902504","0.223326","0.091172","0.038905"
"Petunia secreta Stehmann & Semir","2","7.203008","0.01","0.007071","0.116714"
"Nierembergia micrantha Cabrera","4","7.372879","0.243253","0.121626","0.058357"
"Xylocalyx carterae Thulin","2","5.135452","0.157786","0.111572","0.116714"
"Tongoloa elata H.Wolff","13","5.97214","0.320579","0.088913","0.017956"
"Cardamine microzyga O.E.Schulz","10","6.265606","0.380672","0.120379","0.023343"
"Rupiphila tachiroei (Franch. & Sav.) Pimenov & Lavrova","6","6.725824","0.592878","0.242041","0.038905"
"Spartina arundinacea (Thouars) Carmich.","1","5.645447",NA,NA,"0.233428"
"Angelica megaphylla Diels","5","6.89486","0.13296","0.059462","0.046686"
"Angelica valida Diels","8","6.614507","0.394839","0.139597","0.029178"
"Pimpinella rhomboidea Diels","18","6.77354","0.333366","0.078575","0.012968"
"Cardamine blaisdellii Eastw.","18","5.863609","0.389802","0.091877","0.012968"
"Salvia stachyoides Kunth","2","7.203232","0.026309","0.018603","0.116714"
"Gesneria ekmanii Urb.","4","7.30821","0.280561","0.140281","0.058357"
"Oplismenopsis najada (Hack. & Arechav.) Parodi","16","7.149271","0.152276","0.038069","0.014589"
"Croton breedlovei B.W.van Ee & P.E.Berry","1","7.3473",NA,NA,"0.233428"
"Croton miarensis Leandri","3","6.225628","0.242563","0.140044","0.077809"
"Afrocarum imbricatum (Schinz) Rauschert","12","7.159628","0.327464","0.094531","0.019452"
"Draba depressa Hook.f.","5","7.013983","0.542732","0.242717","0.046686"
"Streptocarpus kimbozanus B.L.Burtt","1","7.207119",NA,NA,"0.233428"
"Capsicum ceratocalyx M.Nee","1","6.629363",NA,NA,"0.233428"
"Solanum calileguae Cabrera","4","6.706856","0.261094","0.130547","0.058357"
"Draba scopulorum Wedd.","6","6.934308","0.200222","0.08174","0.038905"
"Poa keysseri Pilg.","2","8.093609","0.004968","0.003513","0.116714"
"Solanum mortonii Hunz.","1","6.063785",NA,NA,"0.233428"
"Solanum capsicoides Mart.","5","7.173363","0.308873","0.138132","0.046686"
"Solanum drymophilum O.E.Schulz","2","6.954164","0.30214","0.213645","0.116714"
"Chusquea arachniformis L.G.Clark & Londoño","1","8.214736",NA,NA,"0.233428"
"Hordeum parodii Covas","32","5.61424","0.633462","0.111981","0.007295"
"Eudema nubigena subsp. nubigena","2","7.21107","0.079839","0.056455","0.116714"
"Eudema nubigena subsp. remyana (Wedd.) Al-Shehbaz","1","6.74876",NA,NA,"0.233428"
"Coronanthera deltoidifolia Vieill. ex C.B.Clarke","3","7.687437","0.075682","0.043695","0.077809"
"Festuca parodiana (St.-Yves) Nicora","4","6.142289","1.229551","0.614776","0.058357"
"Muhlenbergia durangensis Y.Herrera","7","6.475471","0.432857","0.163605","0.033347"
"Deschampsia laxa Phil.","3","6.913111","0.138706","0.080082","0.077809"
"Polypsecadium magellanicum (Juss. ex Pers.) Al-Shehbaz","6","5.321188","0.574909","0.234706","0.038905"
"Agrocharis pedunculata (Baker fil.) Heywood & Jury","8","7.05894","0.288389","0.101961","0.029178"
"Ludwigia arcuata Walter","15","7.20458","0.088445","0.022836","0.015562"
"Galium bermudense L.","25","7.163014","0.108271","0.021654","0.009337"
"Piptochaetium avenacioides (Nash) Valencia & Costas","6","7.173734","0.045209","0.018456","0.038905"
"Aristida gyrans Chapm.","14","7.201306","0.062565","0.016721","0.016673"
"Abdra brachycarpa (Nutt.) Greene","13","7.029333","0.194259","0.053878","0.017956"
"Oryzopsis canadensis (Poiret) Torrey","63","6.735646","0.21965","0.027673","0.003705"
"Chamaecrista lineata (Sw.) Greene","13","7.060976","0.259481","0.071967","0.017956"
"Draba spectabilis Greene","12","6.195731","0.314945","0.090917","0.019452"
"Gesneria reticulata (Griseb.) Urb.","5","7.066416","0.468524","0.20953","0.046686"
"Warea sessilifolia Nash","4","7.319995","0.067723","0.033862","0.058357"
"Ludwigia alata Elliott","21","7.252368","0.082025","0.017899","0.011116"
"Aristida palustris (Chapm.) Vasey","24","7.256734","0.105877","0.021612","0.009726"
"Phlox oklahomensis Wherry","3","6.654813","0.226947","0.131028","0.077809"
"Diarrhena obovata (Gleason) Brandenburg","10","6.809317","0.090022","0.028467","0.023343"
"Aristida mohrii Nash","8","7.313938","0.093931","0.03321","0.029178"
"Puccinellia parishii Hitchc.","5","5.83481","0.282815","0.126479","0.046686"
"Ludwigia spathulata Torr. & A.Gray","1","7.3473",NA,NA,"0.233428"
"Aristida rhizomophora Swallen","3","7.198406","0.009027","0.005212","0.077809"
"Warea cuneifolia (Muhl. ex Nutt.) Nutt.","9","7.156975","0.112402","0.037467","0.025936"
"Amphicarpum muhlenbergianum (Schult.) Hitchc.","17","7.194581","0.088492","0.021462","0.013731"
"Ludwigia lanceolata Elliott","5","7.213531","0.081274","0.036347","0.046686"
"Capsicum cardenasii Heiser & P.G.Sm.","1","6.066108",NA,NA,"0.233428"
"Arabis furcata S.Watson","6","7.145275","0.131572","0.053714","0.038905"
"Triscenia ovina Griseb.","3","7.240674","0.171369","0.09894","0.077809"
"Malacothamnus palmeri (S.Watson) Greene","2","6.195346","0.066295","0.046878","0.116714"
"Oreonana vestita (S.Watson) Jeps.","3","6.20873","0.519083","0.299693","0.077809"
"Leptosiphon filipes (Benth.) J.M.Porter & L.A.Johnson","14","6.616822","0.344988","0.092202","0.016673"
"Linanthus arenicola (M.E.Jones) Jeps. & V.L.Bailey","13","4.971709","0.359341","0.099663","0.017956"
"Oxyrhachis gracillima (Baker) C.E.Hubb.","8","7.20499","0.182065","0.06437","0.029178"
"Sinningia striata (Fritsch) Chautems","1","7.634337",NA,NA,"0.233428"
"Primula anvilensis S.Kelso","14","5.899311","0.159234","0.042557","0.016673"
"Poa porsildii Gjaerev.","22","5.962365","0.285906","0.060955","0.01061"
"Phlox alaskensis Jordal","53","5.766984","0.33867","0.04652","0.004404"
"Douglasia beringensis S.Kelso, Jurtzev & D.F.Murray","5","6.096959","0.292555","0.130835","0.046686"
"Parrya nauruaq Al-Shehbaz et al.","4","5.856171","0.12795","0.063975","0.058357"
"Primula cuneifolia subsp. cuneifolia","6","6.916038","0.500941","0.204508","0.038905"
"Primula cuneifolia var. saxifragifolia (Lehm.) Pax","3","6.604023","0.513545","0.296495","0.077809"
"Atractylodes japonica Koidz. ex Kitam.","9","7.21707","0.158092","0.052697","0.025936"
"Atractylodes lancea (Thunb.) DC.","65","6.471632","0.380653","0.047214","0.003591"
"Monochasma sheareri (S.Moore) Maxim.","8","7.285594","0.153614","0.054311","0.029178"
"Semiarundinaria fastuosa (Lat.-Marl. ex Mitford) Makino","7","7.238859","0.086882","0.032838","0.033347"
"Angelica cartilaginomarginata (Makino ex Nakagawa) Nakai","35","7.181774","0.418091","0.07067","0.006669"
"Apium commersonii DC.","13","6.63175","0.30847","0.085554","0.017956"
"Lycium shockleyi A.Gray","6","4.928825","0.202594","0.082709","0.038905"
"Neoholmgrenia andina (Nutt.) W.L.Wagner & Hoch","22","5.707507","0.29583","0.063071","0.01061"
"Oreoxis bakeri J.M.Coult. & Rose","9","6.363299","0.241446","0.080482","0.025936"
"Podistera eastwoodiae (Rose ex J.M.Coult. & Rose) Mathias & Constance","13","6.30532","0.197097","0.054665","0.017956"
"Oreonana clementis (M.E.Jones) Jeps.","2","6.142225","0.338833","0.239591","0.116714"
"Pseudocymopterus longiradiatus Mathias, Constance & Theob.","3","6.033205","0.129018","0.074489","0.077809"
"Draba streptobrachia R.A.Price","7","6.350557","0.181684","0.06867","0.033347"
"Grewia robusta Burch.","10","5.760318","0.379054","0.119867","0.023343"
"Primula capillaris N.H.Holmgren & A.H.Holmgren","1","6.161207",NA,NA,"0.233428"
"Cymopterus planosus (Osterh.) Mathias","6","5.969754","0.197202","0.080507","0.038905"
"Streptanthus lasiophyllus (Hook. & Arn.) Hoover","6","5.753334","0.748387","0.305528","0.038905"
"Salvia palaestina Benth.","10","5.02024","1.180074","0.373172","0.023343"
"Poa sinaica Steud.","15","5.575856","1.161746","0.299962","0.015562"
"Kickxia aegyptiaca (L.) Nábelek","10","5.075028","0.928279","0.293548","0.023343"
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz","13","5.615147","0.30316","0.084081","0.017956"
"Glaziophyton mirabile Franch.","1","7.615298",NA,NA,"0.233428"
"Vanhouttea fruticulosa (Glaz. ex Hoehne) Chautems","1","7.470224",NA,NA,"0.233428"
"Salvia uliginosa Benth.","16","7.373041","0.237304","0.059326","0.014589"
"Streptanthus batrachopus J.L.Morrison","1","7.050123",NA,NA,"0.233428"
"Streptanthus hispidus A.Gray","1","6.383507",NA,NA,"0.233428"
"Oreonana purpurascens Shevock & Constance","1","6.480045",NA,NA,"0.233428"
"Dendrocalamus tibeticus Hsueh & T.P.Yi","2","6.836985","0.325743","0.230335","0.116714"
"Leptosiphon jepsonii (Schemske & Goodw.) J.M.Porter & L.A.Johnson","1","6.448889",NA,NA,"0.233428"
"Draba novolympica Payson & H.St.John","25","6.406937","0.409838","0.081968","0.009337"
"Sibara deserti (M.E.Jones) Rollins","6","4.746555","0.257122","0.10497","0.038905"
"Cirsium andrewsii (A.Gray) Jeps.","4","6.623158","0.530488","0.265244","0.058357"
"Gilia yorkii Shevock & A.G.Day","1","6.628041",NA,NA,"0.233428"
"Rubia pseudogalium Ehrend.","2","7.422971","0","0","0.116714"
"Pternopetalum trichomanifolium (Franch.) Hand.-Mazz.","10","7.001431","0.317335","0.10035","0.023343"
"Hesperidanthus jaegeri (Rollins) Al-Shehbaz","1","4.976734",NA,NA,"0.233428"
"Camissonia kernensis (Munz) Raven","8","5.430003","0.652485","0.230688","0.029178"
"Chondrosum barbatum (Lag.) Clayton","12","5.553379","0.277819","0.080199","0.019452"
"Cyrtandra pickeringii A.Gray","1","7.93666",NA,NA,"0.233428"
"Cyrtandra tintinnabula Rock","1","8.101678",NA,NA,"0.233428"
"Himalayacalamus falconeri (Hook.f. ex Munro) Keng f.","2","7.528137","0.351881","0.248817","0.116714"
"Pentameris galpinii (Stapf) Galley & H.P.Linder","6","6.613999","0.358023","0.146162","0.038905"
"Ferula litwinowiana Koso-Pol.","2","4.844156","0.011136","0.007874","0.116714"
"Cyrtandra wagneri Lorence & Perlman","1","8.106515",NA,NA,"0.233428"
"Hypericum marahuacanum subsp. chimantaicum N.Robson","1","8.098643",NA,NA,"0.233428"
"Hypericum strictum subsp. compactum (Triana & Planch.) N.Robson","1","7.145196",NA,NA,"0.233428"
"Ehrharta longigluma C.E.Hubb.","8","6.514793","0.455253","0.160956","0.029178"
"Lysimachia maxima (R.Knuth) H.St.John","2","7.178627","0.38307","0.270871","0.116714"
"Lysimachia remyi Hillebr.","1","6.903747",NA,NA,"0.233428"
"Echinops angustilobus S.Moore","3","7.084991","0.293637","0.169531","0.077809"
"Lysimachia glutinosa Rock","1","7.919356",NA,NA,"0.233428"
"Impatiens flaccida Arn.","1","8.057061",NA,NA,"0.233428"
"Carthamus tinctorius L.","2","6.010606","0.541622","0.382985","0.116714"
"Andrzeiowskia cardamine Rchb.","1","6.368187",NA,NA,"0.233428"
"Cirsium nipponicum (Maxim.) Makino","16","7.309669","0.299313","0.074828","0.014589"
"Cirsium tanakae (Franch. & Sav.) Matsum.","1","7.074963",NA,NA,"0.233428"
"Petunia saxicola L.B.Sm. & Downs","1","7.446001",NA,NA,"0.233428"
"Phelipanche rosmarina (Beck) Banfi, Galasso & Soldano","4","6.667581","0.041718","0.020859","0.058357"
"Salvia confertiflora Pohl","2","7.190262","0.012261","0.00867","0.116714"
"Fuchsia hatschbachii P.E.Berry","2","7.469948","0.258903","0.183072","0.116714"
"Galium corsicum Spreng.","5","6.711445","0.401554","0.17958","0.046686"
"Cymbalaria hepaticifolia (Poir.) Wettst.","2","6.854884","0.145117","0.102613","0.116714"
"Morisia monanthos (Viv.) Asch.","3","6.545005","0.143362","0.08277","0.077809"
"Brassica insularis Moris","6","6.522504","0.171608","0.070059","0.038905"
"Carthamus caeruleus L.","16","6.292238","0.290114","0.072528","0.014589"
"Pentaschistis pallida (Thunb.) H.P.Linder","20","6.130931","0.456897","0.102165","0.011671"
"Pentameris pallida (Thunb.) Galley & H.P.Linder","14","6.321831","0.3787","0.101212","0.016673"
"Helictotrichon bromoides (Gouan) C.E.Hubb.","3","6.545926","0.128583","0.074237","0.077809"
"Brassica cretica Lam.","10","6.464109","0.203456","0.064338","0.023343"
"Asperula orientalis Boiss. & Hohen.","2","6.403967","0.817369","0.577967","0.116714"
"Linaria bipartita (Vent.) Willd.","7","6.218935","0.342872","0.129593","0.033347"
"Setaria pflanzii Pensiero","6","6.708663","0.180243","0.073584","0.038905"
"Klasea serratuloides (DC.) Greuter & Wagenitz","2","5.252821","1.662102","1.175284","0.116714"
"Piptochaetium setosum Arechav.","3","6.56201","0.653609","0.377361","0.077809"
"Sinningia mauroana Chautems","4","7.563059","0.352276","0.176138","0.058357"
"Musineon vaginatum Rydb.","4","6.092444","0.344322","0.172161","0.058357"
"Ormopterum turcomanicum (Korovin) Schischk.","1","4.75359",NA,NA,"0.233428"
"Androsace rioxana A.Segura","2","6.555186","0.341728","0.241638","0.116714"
"Anarrhinum corsicum Jord. & Fourr.","1","6.6995",NA,NA,"0.233428"
"Elymus longearistatus (Boiss.) Tzvelev","4","5.621517","0.744269","0.372134","0.058357"
"Linaria saturejoides Boiss.","5","6.21667","0.4735","0.211756","0.046686"
"Festuca gracilior (Hack.) Markgr.-Dann.","3","6.880675","0.136621","0.078878","0.077809"
"Draba solitaria O.E.Schulz","1","5.988961",NA,NA,"0.233428"
"Seseli praecox (Gamisans) Gamisans","1","6.721426",NA,NA,"0.233428"
"Helictotrichon albinerve (Boiss.) Henrard","1","6.45677",NA,NA,"0.233428"
"Helictotrichon jahandiezii (Litard. ex Jahand. & Maire) Potztal","2","6.612056","0.219609","0.155287","0.116714"
"Heracleum oreocharis H.Wolff","9","6.33361","0.412235","0.137412","0.025936"
"Schizopetalon dentatum (Barnéoud) Gilg & Muschl.","2","5.283474","0.824478","0.582994","0.116714"
"Chorispora persica Boiss.","2","5.245776","0.534914","0.378241","0.116714"
"Salvia sordida Benth.","2","7.064572","0.436713","0.308803","0.116714"
"Digitaria swalleniana Henrard","31","6.961432","0.284265","0.051056","0.00753"
"Pentaschistis curvifolia (Schrad.) Stapf","11","6.205139","0.508585","0.153344","0.021221"
"Poa robusta Steud.","4","6.202713","1.32939","0.664695","0.058357"
"Helictotrichon marginatum (Lowe) Röser","1","6.45677",NA,NA,"0.233428"
"Menonvillea famatinensis (Boelcke) Rollins","1","5.32301",NA,NA,"0.233428"
"Impatiens sambiranensis H.Perrier","2","7.715554","0.179215","0.126724","0.116714"
"Chaerophyllum orizabae (I.M.Johnst.) K.F.Chung","2","6.937291","0.211349","0.149446","0.116714"
"Dorema aucheri Boiss.","3","5.289723","0.451194","0.260497","0.077809"
"Salvia guadalajarensis Briq.","3","6.781087","0.36794","0.21243","0.077809"
"Hordeum lechleri (Steud.) Schenck","50","5.75556","0.58856","0.083235","0.004669"
"Misopates chrysothales (Font Quer) Rothm.","3","6.209113","0.221317","0.127777","0.077809"
"Hypericum pimeleoides Planch. & Linden ex Triana & Planch.","3","7.658416","0.207743","0.11994","0.077809"
"Festuca fontqueri St.-Yves","6","6.506215","0.410139","0.167439","0.038905"
"Eriochloa setosa (A.Rich.) Hitchc.","2","7.291645","0.006744","0.004769","0.116714"
"Paliavana plumerioides Chautems","1","7.227662",NA,NA,"0.233428"
"Chaerophyllum atlanticum Coss.","1","6.45677",NA,NA,"0.233428"
"Sinningia amambayensis Chautems","1","7.254885",NA,NA,"0.233428"
"Schweinfurthia pterosperma (A.Rich.) A.Br.","2","5.393214","0.236835","0.167468","0.116714"
"Helictotrichon leve (Hack.) Potztal","1","6.335054",NA,NA,"0.233428"
"Stipa porteri Rydb.","2","6.271222","0.191849","0.135658","0.116714"
"Deverra triradiata Hochst. ex Boiss.","4","4.43029","0.95577","0.477885","0.058357"
"Salvia reuteriana Boiss.","1","4.867534",NA,NA,"0.233428"
"Salvia pachystachya Trautv.","4","6.271392","0.293108","0.146554","0.058357"
"Salvia persepolitana Boiss.","3","5.73279","0.749333","0.432628","0.077809"
"Oenothera odorata Jacq.","18","6.074107","0.710343","0.167429","0.012968"
"Paspalum palustre Mez","3","7.136358","0.180106","0.103984","0.077809"
"Chrysopogon subtilis (Steud.) Miq.","1","7.674617",NA,NA,"0.233428"
"Levisticum officinale Koch","2","5.316001","0.450835","0.318788","0.116714"
"Chaerophyllum byzantinum Boiss.","4","6.681863","0.368731","0.184365","0.058357"
"Helictotrichon pruinosum (Hack. & Trab.) Henrard","1","6.45677",NA,NA,"0.233428"
"Chorispora purpurascens (Banks & Sol.) Eig","5","5.467266","0.598113","0.267484","0.046686"
"Clarkia franciscana F.H.Lewis & Raven","3","6.303593","0.292339","0.168782","0.077809"
"Poa densa Troitsky","3","6.336709","0.284898","0.164486","0.077809"
"Panicum nephelophilum Gaudich.","5","7.396056","0.292586","0.130848","0.046686"
"Smyrnium cordifolium Boiss.","5","6.499849","0.48706","0.21782","0.046686"
"Croton caracasanus Pittier","6","7.025471","0.463588","0.189259","0.038905"
"Festuca agustini Linding.","2","5.703026","0.320408","0.226563","0.116714"
"Erysimum laxiflorum J.Gay","3","5.846252","0.847983","0.489583","0.077809"
"Linaria tursica Valdés & Cabezudo","1","6.36647",NA,NA,"0.233428"
"Alyssum persicum Boiss.","4","5.546302","0.570974","0.285487","0.058357"
