"species","n_bio_4","mean_bio_4","sd_bio_4","se_bio_4","within_sp_var_bio_4"
"Androsace bulleyana Forrest","11","6.731614","0.066817","0.020146","0.004209"
"Erysimum roseum (Maxim.) Polatschek","11","6.967532","0.053517","0.016136","0.004209"
"Draba amplexicaulis Franch.","11","6.707748","0.06584","0.019852","0.004209"
"Primula aurantiaca W.W.Sm. & Forrest","2","6.71519","0.04457","0.031516","0.02315"
"Primula orbicularis Hemsl.","14","6.835174","0.071496","0.019108","0.003307"
"Primula cockburniana Hemsl.","5","6.706336","0.035019","0.015661","0.00926"
"Lepidium capitatum Hook.f. & Thomson","44","6.878984","0.107826","0.016255","0.001052"
"Primula flaccida N.P.Balakr.","8","6.644169","0.096413","0.034087","0.005788"
"Primula sonchifolia Franch.","24","6.698721","0.073288","0.01496","0.001929"
"Himalaiella deltoidea (Wall. ex DC.) Raab-Straube","12","6.688664","0.099017","0.028584","0.003858"
"Lysimachia phyllocephala Hand.-Mazz.","31","6.823043","0.153141","0.027505","0.001494"
"Lysimachia lichiangensis Forrest","10","6.645529","0.088097","0.027859","0.00463"
"Polemonium elegans Greene","17","6.857938","0.133181","0.032301","0.002724"
"Lysimachia erosipetala F.H.Chen & C.M.Hu","1","6.838352",NA,NA,"0.0463"
"Draba ellipsoidea Hook.f. & Thomson","21","6.857264","0.093193","0.020336","0.002205"
"Androsace sublanata Hand.-Mazz.","6","6.70977","0.031297","0.012777","0.007717"
"Lepidium solomonii Al-Shehbaz","1","6.103341",NA,NA,"0.0463"
"Primula prenantha Balf.fil. & W.W.Sm.","4","6.688317","0.054388","0.027194","0.011575"
"Salvia evansiana Hand.-Mazz.","8","6.714837","0.048852","0.017272","0.005788"
"Lysimachia pittosporoides C.Y.Wu","1","6.574029",NA,NA,"0.0463"
"Primula yunnanensis Franch.","13","6.676849","0.091489","0.025374","0.003562"
"Primula membranifolia Franch.","3","6.56759","0.04077","0.023539","0.015433"
"Primula forbesii Franch.","9","6.587443","0.069834","0.023278","0.005144"
"Primula chungensis Balf.fil. & Kingdon-Ward","11","6.723486","0.047518","0.014327","0.004209"
"Lysimachia taliensis Bonati","8","6.604323","0.075018","0.026523","0.005788"
"Androsace axillaris (Franch.) Franch.","16","6.623269","0.121994","0.030499","0.002894"
"Primula firmipes Balf.fil. & Forrest","7","6.725363","0.065156","0.024627","0.006614"
"Primula gemmifera Batalin","19","6.821876","0.117341","0.02692","0.002437"
"Draba lasiophylla Royle","31","6.917407","0.116213","0.020872","0.001494"
"Parrya nudicaulis (L.) Boiss.","51","7.19728","0.218148","0.030547","0.000908"
"Crambe kralikii Coss.","4","6.823814","0.054338","0.027169","0.011575"
"Platystemma violoides Wall.","5","6.796343","0.05527","0.024717","0.00926"
"Impatiens garrettii Craib","1","6.26025",NA,NA,"0.0463"
"Garnotia tenella (Arn. ex Miq.) Janowski","8","6.076698","0.208572","0.073741","0.005788"
"Notobubon capense (Thunb.) Magee","8","6.480512","0.11033","0.039008","0.005788"
"Abutilon regnellii Miq.","9","6.163502","0.053106","0.017702","0.005144"
"Plagiosetum refractum (F.Muell.) Benth.","8","6.816202","0.015848","0.005603","0.005788"
"Hyobanche sanguinea L.","21","6.486412","0.133054","0.029035","0.002205"
"Aristida uruguayensis Henrard","18","6.609806","0.050515","0.011906","0.002572"
"Loxostigma griffithii (Wight) C.B.Clarke","23","6.579922","0.116151","0.024219","0.002013"
"Coronanthera sericea C.B.Clarke","2","6.164141","0.007883","0.005574","0.02315"
"Grewia transzambesica Wild","14","6.143853","0.110968","0.029657","0.003307"
"Clypeola lappacea Boiss.","1","7.101223",NA,NA,"0.0463"
"Ornithoboea wildeana Craib","7","6.415074","0.184389","0.069692","0.006614"
"Croton acutifolius Esser","3","6.213867","0.036513","0.021081","0.015433"
"Oldenlandia diffusa (Willd.) Roxb.","17","6.636","0.435553","0.105637","0.002724"
"Stipagrostis damarensis (Mez) De Winter","7","6.198014","0.100822","0.038107","0.006614"
"Gigantochloa scortechinii Gamble","1","5.773775",NA,NA,"0.0463"
"Kinabaluchloa nebulosa K.M.Wong","1","5.738989",NA,NA,"0.0463"
"Lycium pumilum Dammer","25","6.629908","0.152025","0.030405","0.001852"
"Nolana inflata Ruiz & Pav.","5","5.938128","0.145499","0.065069","0.00926"
"Nolana weissiana Ferreyra","2","5.998439","0.002282","0.001614","0.02315"
"Chlorocalymma cryptacanthum Clayton","3","6.081168","0.017305","0.009991","0.015433"
"Galium tunetanum Lam.","7","6.71381","0.079233","0.029947","0.006614"
"Primula littledalei Balf.fil. & Watt","5","6.825609","0.068015","0.030417","0.00926"
"Cymbopogon pospischilii (K.Schum.) C.E.Hubb.","59","6.453","0.283096","0.036856","0.000785"
"Impatiens junghuhnii Miq.","6","5.728093","0.0256","0.010451","0.007717"
"Schizanthus laetus Phil.","3","6.212525","0.033943","0.019597","0.015433"
"Sasa borealis (Hack.) Makino & Shibata","39","6.978526","0.064992","0.010407","0.001187"
"Spodiopogon cotulifer (Thunb.) Hack.","48","6.938051","0.137325","0.019821","0.000965"
"Amphicarpum amphicarpon (Pursh) Nash","7","6.889685","0.109187","0.041269","0.006614"
"Oldenlandia uniflora L.","47","6.812846","0.138933","0.020265","0.000985"
"Gymnopogon brevifolius Trin.","47","6.788018","0.174618","0.025471","0.000985"
"Oenothera fruticosa L.","66","6.915785","0.106706","0.013135","0.000702"
"Oenothera riparia Nutt.","2","6.78082","0.006503","0.004598","0.02315"
"Melica californica Scribn.","37","6.691052","0.191383","0.031463","0.001251"
"Melica bulbosa Porter & J.M.Coult.","95","6.930289","0.150599","0.015451","0.000487"
"Orcuttia pilosa Hoover","3","6.827608","0.076044","0.043904","0.015433"
"Neostapfia colusana (Burtt Davy) Burtt Davy","3","6.676275","0.041454","0.023933","0.015433"
"Orcuttia inaequalis Hoover","3","6.790832","0.072384","0.041791","0.015433"
"Poa lettermanii Vasey","56","6.945138","0.100829","0.013474","0.000827"
"Elymus multisetus (J.G.Sm.) Burtt Davy","72","6.825083","0.178865","0.021079","0.000643"
"Bromus laevipes Shear","38","6.702201","0.187693","0.030448","0.001218"
"Poa wheeleri Vasey","145","6.945167","0.104575","0.008684","0.000319"
"Thysanocarpus radians Benth.","16","6.728096","0.122405","0.030601","0.002894"
"Athysanus pusillus (Hook.) Greene","93","6.759972","0.209571","0.021732","0.000498"
"Hierochloe occidentalis Buckley","14","6.487439","0.108338","0.028955","0.003307"
"Draba lemmonii S.Watson","4","6.870441","0.016817","0.008408","0.011575"
"Lepidium jaredii Brandegee","2","6.706543","0.007436","0.005258","0.02315"
"Draba breweri S.Watson","5","6.877984","0.016234","0.00726","0.00926"
"Draba corrugata S.Watson","6","6.815094","0.081271","0.033179","0.007717"
"Lepidium dictyotum A.Gray","36","6.852815","0.169046","0.028174","0.001286"
"Draba albertina Greene","127","6.982582","0.114638","0.010172","0.000365"
"Lupinus odoratus A.Heller","16","6.964204","0.064632","0.016158","0.002894"
"Lupinus andersonii S.Watson","37","6.793877","0.110483","0.018163","0.001251"
"Tuctoria greenei (Vasey) Reeder","8","6.845359","0.075351","0.026641","0.005788"
"Streptanthus farnsworthianus J.T.Howell","2","6.864877","0.033727","0.023849","0.02315"
"Streptanthus fenestratus (Greene) J.T.Howell","1","6.913886",NA,NA,"0.0463"
"Agrostis pallens Trin.","80","6.691556","0.220473","0.02465","0.000579"
"Streptanthus diversifolius S.Watson","5","6.839441","0.018115","0.008101","0.00926"
"Agrostis idahoensis Nash","102","6.890958","0.140217","0.013884","0.000454"
"Streptanthus coulteri A.Gray","1","6.852295",NA,NA,"0.0463"
"Lupinus benthamii A.Heller","20","6.700324","0.149544","0.033439","0.002315"
"Primula marginata Curtis","2","6.835721","0.002356","0.001666","0.02315"
"Androsace vandellii (Turra) Chiov.","11","6.831934","0.09588","0.028909","0.004209"
"Androsace chaixii Gren. & Godr.","3","6.820314","0.026285","0.015176","0.015433"
"Seseli galloprovinciale Reduron","4","6.803215","0.010353","0.005176","0.011575"
"Aristida effusa Henrard","27","6.433665","0.15467","0.029766","0.001715"
"Oenothera albicaulis Pursh","139","7.017293","0.095575","0.008107","0.000333"
"Oenothera nuttallii Sweet","57","7.155176","0.105813","0.014015","0.000812"
"Neogoezia minor Hemsl.","2","6.036658","0.08224","0.058152","0.02315"
"Nototriche pediculariifolia (Meyen) A.W.Hill","6","6.070112","0.074258","0.030316","0.007717"
"Ipomopsis congesta (Hook.) V.E.Grant","71","7.021059","0.090384","0.010727","0.000652"
"Bastardia bivalvis (Cav.) Kunth","24","6.029633","0.179435","0.036627","0.001929"
"Lomatium californicum (Nutt. ex Torr. & Gray) Mathias & Constance","22","6.689632","0.130643","0.027853","0.002105"
"Alloteropsis semialata subsp. semialata","23","6.226296","0.195267","0.040716","0.002013"
"Alloteropsis semialata subsp. eckloniana (Nees) Gibbs Russ.","46","6.359593","0.158807","0.023415","0.001007"
"Chondrosum trifidum (Thurb. ex S.Watson) Clayton","6","6.620913","0.196023","0.080026","0.007717"
"Gesneria humilis L.","9","6.091074","0.079452","0.026484","0.005144"
"Jaltomata herrerae (C.V.Morton) Mione","6","5.969603","0.066871","0.0273","0.007717"
"Stipa obtusa (Nees & Meyen) Hitchc.","11","6.025977","0.152609","0.046013","0.004209"
"Bromus densus Swallen","5","6.456811","0.125208","0.055995","0.00926"
"Nierembergia repens Ruiz & Pav.","3","6.597144","0.160005","0.092379","0.015433"
"Nierembergia spathulata Kunth","4","5.873215","0.347265","0.173632","0.011575"
"Glossoloma bolivianum (Britton ex Rusby) J.L.Clark","9","5.989672","0.12571","0.041903","0.005144"
"Salvia caudata Epling","2","6.509606","0.111495","0.078839","0.02315"
"Mostacillastrum andinum (Phil.) Al-Shehbaz","7","6.734077","0.024341","0.0092","0.006614"
"Muhlenbergia reederorum Soderstr.","5","6.470856","0.077201","0.034525","0.00926"
"Croton francoanus Müll.Arg.","7","6.02329","0.070152","0.026515","0.006614"
"Croton vitifolius Lundell","2","5.975317","0.140975","0.099684","0.02315"
"Kosteletzkya reflexiflora Hochr.","6","6.252755","0.038745","0.015818","0.007717"
"Draba sphaerocarpa J.F.Macbr. & Payson","4","6.954386","0.025893","0.012946","0.011575"
"Hordeum arizonicum Covas","19","6.81641","0.236954","0.054361","0.002437"
"Poa flabellata (Lam.) Raspail","3","6.201002","0.092911","0.053642","0.015433"
"Galvezia leucantha subsp. porphyrantha Tye & H.Jäger","1","6.077986",NA,NA,"0.0463"
"Saltugilia caruifolia (Abrams) L.A.Johnson","9","6.707941","0.063693","0.021231","0.005144"
"Acanthogilia gloriosa (Brandegee) A.G.Day & Moran","6","6.504709","0.113971","0.046528","0.007717"
"Lycium infaustum Miers","31","6.635364","0.069452","0.012474","0.001494"
"Poa cusickii Vasey","126","6.994142","0.11115","0.009902","0.000367"
"Cardamine griffithii Hook.f. & Thomson","25","6.758398","0.12138","0.024276","0.001852"
"Saintpaulia teitensis B.L.Burtt","1","5.98154",NA,NA,"0.0463"
"Glossoloma chrysanthum (Planch. & Linden) J.L.Clark","1","5.737378",NA,NA,"0.0463"
"Brayopsis monimocalyx (Gilg & Muschl. ex Hosseus) O.E.Schulz","8","6.326326","0.217399","0.076862","0.005788"
"Physalis angustifolia Nutt.","14","6.546032","0.16777","0.044838","0.003307"
"Nassella pampagrandensis (Speg.) Barkworth","8","6.530973","0.06598","0.023327","0.005788"
"Rytidosperma violaceum (É.Desv.) Nicora","10","6.655563","0.096018","0.030364","0.00463"
"Galium eriocarpum Bartl. ex DC.","7","6.705536","0.050802","0.019201","0.006614"
"Menonvillea spathulata (Gillies & Hook.) Rollins","6","6.744208","0.020007","0.008168","0.007717"
"Corytoplectus riceanus (Rusby) Wiehler","4","6.037691","0.033459","0.01673","0.011575"
"Setaria appendiculata (Hack.) Stapf","14","6.46593","0.244757","0.065414","0.003307"
"Eragrostis tenella (L.) P.Beauv.","20","6.195581","0.33311","0.074486","0.002315"
"Collomia heterophylla Douglas ex Hook.","61","6.685628","0.172192","0.022047","0.000759"
"Dactyloctenium australe Steud.","29","6.274325","0.141961","0.026361","0.001597"
"Androsace barbulata Ovcz.","2","6.959903","0.016175","0.011437","0.02315"
"Solanum pseudolulo Heiser","20","5.854301","0.344902","0.077122","0.002315"
"Solanum chmielewskii (C.M.Rick, Kesicki, Fobes & M.Holle) D.M.Spooner, G.J.Anderson & R.K.Jansen","7","5.908611","0.140597","0.053141","0.006614"
"Onuris papillosa O.E.Schulz","7","6.450034","0.065965","0.024932","0.006614"
"Physalis arenicola Kearney","17","6.539495","0.147707","0.035824","0.002724"
"Muhlenbergia virescens (Kunth) Kunth","7","6.352397","0.224815","0.084972","0.006614"
"Pimpinella betsileensis Sales & Hedge","3","6.24281","0.016829","0.009716","0.015433"
"Glossoloma grandicalyx (J.L.Clark & L.E.Skog) J.L.Clark","5","5.799012","0.034528","0.015441","0.00926"
"Larnax peruviana (Zahlbr.) Hunz.","11","5.798043","0.048575","0.014646","0.004209"
"Protoschwenkia mandonii Soler.","3","6.07201","0.014896","0.0086","0.015433"
"Rhipidocladum martinezii Davidse & R.W.Pohl","1","5.847161",NA,NA,"0.0463"
"Gloxiniopsis racemosa (Benth.) Roalson & Boggan","5","5.784126","0.051691","0.023117","0.00926"
"Salvia peninsularis Brandegee","7","6.594834","0.104119","0.039353","0.006614"
"Solanum oxycarpum Schiede","14","5.984378","0.204238","0.054585","0.003307"
"Capsicum recurvatum Witasek","15","6.255345","0.068226","0.017616","0.003087"
"Lupinus hirsutissimus Benth.","28","6.610157","0.186908","0.035322","0.001654"
"Leymus innovatus (Beal) Pilg.","164","7.260208","0.152417","0.011902","0.000282"
"Croton huberi Steyerm.","1","5.754951",NA,NA,"0.0463"
"Festuca argentina (Speg.) Parodi","33","6.623813","0.098183","0.017091","0.001403"
"Elymus patagonicus Speg.","15","6.580543","0.099708","0.025744","0.003087"
"Nassella trichotoma (Nees) Hack. & Arechav.","48","6.65817","0.04608","0.006651","0.000965"
"Stipa papposa Nees","9","6.654716","0.066589","0.022196","0.005144"
"Piptochaetium medium (Speg.) Torres","14","6.637621","0.057686","0.015417","0.003307"
"Collomia biflora (Ruiz & Pav.) Brand","27","6.567064","0.09881","0.019016","0.001715"
"Collomia cavanillesii Hook. & Arn.","3","6.557561","0.107926","0.062311","0.015433"
"Anthenantia rufa (Elliott) Schult.","9","6.741827","0.073148","0.024383","0.005144"
"Capsicum lanceolatum (Greenm. ex Donn.Sm.) Morton & Standl.","14","6.045256","0.085073","0.022737","0.003307"
"Baimashania pulvinata Al-Shehbaz","1","6.73072",NA,NA,"0.0463"
"Cynodon plectostachyus (K.Schum.) Pilg.","11","5.958907","0.06983","0.021055","0.004209"
"Paspalum bertonii Hack.","4","6.438849","0.040711","0.020355","0.011575"
"Gongylocarpus fruticulosus Brandegee","1","6.347477",NA,NA,"0.0463"
"Jaltomata darcyana Mione","3","5.828216","0.029379","0.016962","0.015433"
"Linaria huteri Lange","2","6.66756","0.011418","0.008074","0.02315"
"Muhlenbergia pubigluma Swallen","12","6.532778","0.15171","0.043795","0.003858"
"Abutilon purpusii Standl.","20","6.130877","0.205153","0.045874","0.002315"
"Hypericum frondosum Michx.","21","6.888005","0.055098","0.012023","0.002205"
"Poa iridifolia Hauman","5","6.612682","0.063431","0.028367","0.00926"
"Salvia chionophylla Fernald","1","6.567165",NA,NA,"0.0463"
"Panicum cipoense Renvoize & Send.","2","6.136076","0.011014","0.007788","0.02315"
"Solanum moxosense M.Nee","3","6.116065","0.153515","0.088632","0.015433"
"Hypericum tetrapetalum Lam.","24","6.629794","0.144343","0.029464","0.001929"
"Phlox floridana Benth.","15","6.727089","0.08034","0.020744","0.003087"
"Arundinaria tecta Muhl.","36","6.863322","0.07823","0.013038","0.001286"
"Thrasyopsis repanda (Nees) Parodi","3","6.197753","0.115594","0.066738","0.015433"
"Phlox condensata (A.Gray) E.Nelson","23","6.931432","0.051303","0.010697","0.002013"
"Ipomopsis guttata (A.Gray) Moran","2","6.687794","0.000881","0.000623","0.02315"
"Muhlenbergia brandegeei C.Reeder","2","6.413908","0.046223","0.032685","0.02315"
"Digitaria macroblephara (Hack.) Stapf","14","5.902923","0.105081","0.028084","0.003307"
"Puccinellia glaucescens (Phil.) Parodi","28","6.645251","0.130254","0.024616","0.001654"
"Szovitsia callicarpa Fisch. & C.A.Mey.","2","7.022634","0.020045","0.014174","0.02315"
"Poa bradei Pilg.","3","6.255024","0.121572","0.07019","0.015433"
"Primula minor Balf.fil. & Kingdon-Ward","2","6.720925","0.017729","0.012536","0.02315"
"Bakeridesia yucatana (Standl.) D.M.Bates","5","6.06898","0.032982","0.01475","0.00926"
"Setaria pampeana Parodi ex Nicora","58","6.637607","0.076332","0.010023","0.000798"
"Oenothera nutans Atk. & Bartlett","12","6.984071","0.100872","0.029119","0.003858"
"Glossoloma pycnosuzygium (Donn.Sm.) J.L.Clark","2","5.74777","0.027516","0.019457","0.02315"
"Draba hookeri Walp.","2","5.703611","0.026166","0.018502","0.02315"
"Draba magellanica Lam.","30","6.549345","0.142216","0.025965","0.001543"
"Solanum paraibanum Agra","9","5.964492","0.050304","0.016768","0.005144"
"Nolana stenophylla I.M.Johnst.","4","6.202776","0.031371","0.015686","0.011575"
"Festuca cuzcoensis Stancík & P.M.Peterson","3","5.886994","0.130354","0.07526","0.015433"
"Nicotiana sylvestris Speg.","10","6.481191","0.113923","0.036026","0.00463"
"Hypericum chapmanii W.P.Adams","4","6.729921","0.021391","0.010696","0.011575"
"Draba tibetica Hook.f. & Thomson","16","6.977248","0.044521","0.01113","0.002894"
"Sohnsia filifolia (E.Fourn.) Airy Shaw","2","6.332178","0.051289","0.036267","0.02315"
"Oenothera glazioviana Micheli","27","6.742441","0.240553","0.046294","0.001715"
"Solanum okadae Hawkes & Hjert.","4","6.273352","0.216944","0.108472","0.011575"
"Streptocarpus betsiliensis Humbert","1","6.201422",NA,NA,"0.0463"
"Lycianthes pringlei (B.L.Rob. & Greenm.) Bitter","6","6.171094","0.055575","0.022688","0.007717"
"Iochroma stenanthum S.Leiva, Quip. & N.W.Sawyer","2","5.736573","0.07182","0.050784","0.02315"
"Hyobanche atropurpurea Bolus","4","6.479399","0.092037","0.046018","0.011575"
"Salvia spathacea Greene","10","6.511828","0.139517","0.044119","0.00463"
"Muhlenbergia decumbens Swallen","2","6.714133","0.057482","0.040646","0.02315"
"Cryptotaenia calycina C.C.Towns.","4","6.012479","0.05329","0.026645","0.011575"
"Galium multiflorum Kellogg","40","7.021388","0.07968","0.012599","0.001158"
"Salvia podadena Briq.","14","6.199271","0.191961","0.051304","0.003307"
"Salvia betulifolia Epling","7","6.573787","0.110858","0.0419","0.006614"
"Panicum natalense Hochst.","29","6.267795","0.261789","0.048613","0.001597"
"Pseudorontium cyathiferum (Benth.) Rothm.","25","6.670234","0.133844","0.026769","0.001852"
"Hordeum patagonicum (Hauman) Covas","8","6.601083","0.09998","0.035348","0.005788"
"Oenothera stubbei W.Dietr., P.H.Raven & W.L.Wagner","1","6.479508",NA,NA,"0.0463"
"Oenothera nana Griseb.","11","6.32088","0.226737","0.068364","0.004209"
"Cleistogenes songorica (Roshev.) Ohwi","17","7.284753","0.125525","0.030444","0.002724"
"Perideridia oregana (Nutt. ex Torr. & Gray) Mathias","28","6.776782","0.158619","0.029976","0.001654"
"Aschersoniodoxa mandoniana (Wedd.) Gilg & Muschl.","2","6.079819","0.037054","0.026201","0.02315"
"Nierembergia rivularis Miers","6","6.527959","0.107134","0.043737","0.007717"
"Echinochloa chacoensis Michael ex Renvoize","4","6.36913","0.31191","0.155955","0.011575"
"Centaurea cineraria L.","5","6.728415","0.083864","0.037505","0.00926"
"Heliophila trifurca Burch. ex DC.","19","6.659158","0.123275","0.028281","0.002437"
"Croton erythroxyloides Baill.","17","6.105615","0.067764","0.016435","0.002724"
"Hypericum virginicum L.","73","7.003483","0.240464","0.028144","0.000634"
"Heliophila crithmifolia Willd.","13","6.533252","0.105704","0.029317","0.003562"
"Croton bixoides Vahl","2","5.886798","0.000785","0.000555","0.02315"
"Croton helicoideus Müll.Arg.","4","5.937993","0.197685","0.098842","0.011575"
"Croton micans Sw.","1","5.885131",NA,NA,"0.0463"
"Croton celtidifolius Baill.","43","6.210116","0.103959","0.015854","0.001077"
"Heliophila pectinata Burch. ex DC.","7","6.614535","0.087368","0.033022","0.006614"
"Carlina gummifera (L.) Less.","23","6.714709","0.086414","0.018019","0.002013"
"Heliophila suavissima Burch. ex DC.","21","6.59204","0.112335","0.024514","0.002205"
"Heliophila glauca Burch. ex DC.","4","6.470923","0.107029","0.053514","0.011575"
"Erysimum bonannianum C.Presl.","3","6.686381","0.044743","0.025832","0.015433"
"Brassica fruticulosa Cirillo","24","6.735324","0.086553","0.017668","0.001929"
"Lycium tetrandrum Thunb.","13","6.334823","0.163774","0.045423","0.003562"
"Phlox maculata L.","52","7.013688","0.090396","0.012536","0.00089"
"Heliophila subulata Burch. ex DC.","18","6.382556","0.125049","0.029474","0.002572"
"Gilia achilleifolia Benth.","18","6.637324","0.193457","0.045598","0.002572"
"Solanum guineense L.","15","6.470739","0.124084","0.032038","0.003087"
"Navarretia pubescens (Benth.) Hook. & Arn.","23","6.735117","0.154317","0.032177","0.002013"
"Lepidium capense Thunb.","4","6.447878","0.161495","0.080748","0.011575"
"Heliophila amplexicaulis L.f.","9","6.553816","0.095797","0.031932","0.005144"
"Croton elliottii Chapm.","4","6.795992","0.029535","0.014767","0.011575"
"Monophyllaea horsfieldii R.Br.","2","5.79474","0.091186","0.064478","0.02315"
"Heliophila pusilla L.f.","8","6.500252","0.145996","0.051617","0.005788"
"Gilia tricolor Benth.","27","6.689378","0.153094","0.029463","0.001715"
"Lycium rachidocladum Dunal","2","6.675497","0.042541","0.030081","0.02315"
"Anagallis crassifolia Thore","7","6.600746","0.113766","0.043","0.006614"
"Arabis caerulea All.","11","6.848292","0.029076","0.008767","0.004209"
"Solanum pinnatisectum Dunal","8","6.21014","0.103136","0.036464","0.005788"
"Heliophila seselifolia Burch. ex DC.","19","6.594062","0.142584","0.032711","0.002437"
"Croton laevigatus Vahl","1","6.360179",NA,NA,"0.0463"
"Douglasia nivalis Lindl.","5","6.904856","0.082269","0.036792","0.00926"
"Androsace hausmannii Leyb.","3","6.840892","0.009359","0.005403","0.015433"
"Galium noricum Ehrend.","3","6.869617","0.003455","0.001995","0.015433"
"Orobanche lucorum A.Braun","4","6.86179","0.018671","0.009336","0.011575"
"Oreocharis craibii Mich.Möller & A.Weber","3","6.693852","0.155032","0.089508","0.015433"
"Solanum sitiens I.M.Johnst.","3","6.324043","0.045786","0.026435","0.015433"
"Solanum lycopersicoides Dunal","6","6.288038","0.369886","0.151005","0.007717"
"Androsace elatior Pax & K.Hoffm.","3","6.872528","0.017442","0.01007","0.015433"
"Nierembergia aristata D.Don","37","6.610903","0.067617","0.011116","0.001251"
"Lycium ferocissimum Miers","15","6.432868","0.153663","0.039676","0.003087"
"Salvia prasiifolia Benth.","1","6.162156",NA,NA,"0.0463"
"Oldenlandia pringlei B.L.Rob.","3","6.378335","0.004277","0.002469","0.015433"
"Salvia eremostachya Jeps.","12","6.659671","0.098506","0.028436","0.003858"
"Salvia rosei Fernald","2","6.170402","0.156216","0.110461","0.02315"
"Aletes filifolius Mathias, Constance & Theob.","10","6.927147","0.041295","0.013059","0.00463"
"Houstonia acerosa (A.Gray) Benth. & Hook.f.","21","6.818954","0.172228","0.037583","0.002205"
"Ipomopsis pumila (Nutt.) V.E.Grant","53","7.035102","0.066827","0.009179","0.000874"
"Oxypolis filiformis (Walter) Britton","25","6.682637","0.139682","0.027936","0.001852"
"Linanthus bellus (A.Gray) Greene","8","6.706799","0.047392","0.016756","0.005788"
"Salvia clevelandii (A.Gray) Greene","11","6.575031","0.132772","0.040032","0.004209"
"Streptanthus hyacinthoides Hook.","17","6.947525","0.115153","0.027929","0.002724"
"Salvia mohavensis Greene","16","6.961426","0.065331","0.016333","0.002894"
"Phymosia umbellata (Cav.) Kearney","17","6.262445","0.130706","0.031701","0.002724"
"Dayia grantii J.M.Porter","1","6.395178",NA,NA,"0.0463"
"Salvia summa A.Nelson","4","6.925958","0.008886","0.004443","0.011575"
"Lupinus leucophyllus Douglas ex Lindl.","66","6.944674","0.121594","0.014967","0.000702"
"Salvia gravida Epling","6","6.057997","0.068512","0.02797","0.007717"
"Stipa pulchra Hitchc.","24","6.551453","0.210607","0.04299","0.001929"
"Sphaeralcea wrightii A.Gray","8","6.843228","0.094204","0.033306","0.005788"
"Solanum davisense Whalen","1","6.864691",NA,NA,"0.0463"
"Salvia muscarioides Fernald","4","6.555512","0.110493","0.055246","0.011575"
"Ipomopsis laxiflora (J.M.Coult.) V.E.Grant","51","6.975419","0.071557","0.01002","0.000908"
"Ipomopsis effusa (A.Gray) Moran","8","6.710367","0.067859","0.023992","0.005788"
"Festuca hintoniana E.B.Alexeev","3","6.472566","0.054592","0.031519","0.015433"
"Browallia eludens Van Devender & P.D.Jenkins","4","6.76407","0.076602","0.038301","0.011575"
"Giliastrum purpusii (Brandegee) J.M.Porter","1","6.611436",NA,NA,"0.0463"
"Giliastrum rigidulum Rydb.","30","6.891196","0.073832","0.01348","0.001543"
"Croton echinocarpus Baill.","5","6.154284","0.032498","0.014534","0.00926"
"Salvia melissiflora Benth.","18","6.333956","0.084072","0.019816","0.002572"
"Polemonium acutiflorum Willd.","57","7.083315","0.178331","0.023621","0.000812"
"Festuca edlundiae S.G.Aiken, Consaul & Lefk.","31","7.37767","0.122512","0.022004","0.001494"
"Epilobium luteum Pursh","56","6.779176","0.182633","0.024405","0.000827"
"Poa lindebergii Tzvelev","3","6.917642","0.082851","0.047834","0.015433"
"Cardamine purpurea Cham. & Schltdl.","78","7.255696","0.136204","0.015422","0.000594"
"Podistera macounii (J.M.Coult. & Rose) Mathias & Constance","50","7.218363","0.164513","0.023266","0.000926"
"Draba palanderiana Kjellm.","108","7.29172","0.166198","0.015992","0.000429"
"Avena brevis Roth","5","6.800475","0.103815","0.046427","0.00926"
"Briza itatiaiae Ekman","2","6.18321","0.006421","0.00454","0.02315"
"Nematanthus brasiliensis (Vell.) Chautems","2","6.170426","0.009312","0.006585","0.02315"
"Nematanthus fornix (Vell.) Chautems","7","6.15852","0.023036","0.008707","0.006614"
"Sinningia gigantifolia Chautems","7","6.16998","0.014801","0.005594","0.006614"
"Sinningia bulbosa (Ker.-Gawl.) Wiehler","1","6.139777",NA,NA,"0.0463"
"Chamaecrista olesiphylla (Vogel) H.S.Irwin & Barneby","4","6.118159","0.011403","0.005702","0.011575"
"Vanhouttea hilariana Chautems","2","6.166357","0.004749","0.003358","0.02315"
"Solanum enantiophyllanthum Bitter","9","6.040002","0.253556","0.084519","0.005144"
"Nematanthus tessmannii (Hoehne) Chautems","14","6.317372","0.046876","0.012528","0.003307"
"Croton laureltyanus Ahumada","5","6.567165","0.036484","0.016316","0.00926"
"Sinningia tuberosa (Mart.) H.E.Moore","2","6.157941","0.028435","0.020107","0.02315"
"Bakeridesia pickelii H.C.Monteiro","4","5.9328","0.034112","0.017056","0.011575"
"Croton hemiargyreus Müll.Arg.","7","6.081966","0.077715","0.029374","0.006614"
"Petunia reitzii L.B.Sm. & Downs","2","6.409041","0.035275","0.024943","0.02315"
"Stipa sellowiana Trin. & Rupr.","8","6.36155","0.04263","0.015072","0.005788"
"Lupinus paranensis C.P.Sm.","10","6.395377","0.047784","0.015111","0.00463"
"Vanhouttea pendula Chautems","4","6.149092","0.01812","0.00906","0.011575"
"Croton alchorneicarpus Croizat","6","6.17854","0.012062","0.004924","0.007717"
"Sinningia aghensis Chautems","4","6.109426","0.016307","0.008153","0.011575"
