"species","temp","lon","lat"
"Linaria vulgaris Mill.",58,4.371055,51.535061
"Linaria vulgaris Mill.",83,1.083333,43.6
"Linaria vulgaris Mill.",56,5.942966,52.778494
"Linaria vulgaris Mill.",68,6.062349,50.890283
"Linaria vulgaris Mill.",65,7.038917,52.36383
"Linaria vulgaris Mill.",36,4.684669,52.687839
"Linaria vulgaris Mill.",58,7.064549,53.037575
"Linaria vulgaris Mill.",56,3.776036,51.24072
"Linaria vulgaris Mill.",41,3.972787,51.827579
"Linaria vulgaris Mill.",43,1.606935,50.81137
"Linaria vulgaris Mill.",66,7.5618,44.14947
"Linaria vulgaris Mill.",60,-0.131867,51.537886
"Linaria vulgaris Mill.",91,82.4697,53.1052
"Linaria vulgaris Mill.",91,91.45,53.05
"Linaria vulgaris Mill.",97,79.88455,51.84578
"Linaria vulgaris Mill.",96,85.85883,51.96489
"Linaria vulgaris Mill.",92,85.6111,53.068
"Linaria vulgaris Mill.",74,45.887104,54.063067
"Linaria vulgaris Mill.",76,45.063312,53.377269
"Linaria vulgaris Mill.",76,44.611586,53.416164
"Linaria vulgaris Mill.",43,15.63613,56.19064
"Linaria vulgaris Mill.",80,15.8,47.72
"Linaria vulgaris Mill.",71,6.0883,49.5748
"Linaria vulgaris Mill.",71,6.03686,49.5333
"Linaria vulgaris Mill.",72,6.00946,49.4613
"Linaria vulgaris Mill.",69,5.44,50.54
"Linaria vulgaris Mill.",81,130.37,42.79
"Linaria vulgaris Mill.",106,81.02,44.96
"Linaria vulgaris Mill.",88,129.88,43.58
"Linaria vulgaris Mill.",110,109.73,38.28
"Linaria vulgaris Mill.",99,113.7,37.6
"Linaria vulgaris Mill.",85,117.03,33.02
"Linaria vulgaris Mill.",91,117.12,34.8
"Linaria vulgaris Mill.",101,115.55,39.02
"Linaria vulgaris Mill.",103,115.1,40.49
"Linaria vulgaris Mill.",105,114.81,41.25
"Linaria vulgaris Mill.",105,114.58,41.79
"Linaria vulgaris Mill.",100,112.2,37.2
"Linaria vulgaris Mill.",107,87.26,48.3
"Linaria vulgaris Mill.",96,114.51,35.06
"Linaria vulgaris Mill.",100,109.37,35.98
"Linaria vulgaris Mill.",116,89.47,46.52
"Linaria vulgaris Mill.",83,131.87,45.54
"Linaria vulgaris Mill.",92,124.27,45.5
"Linaria vulgaris Mill.",108,82.97,46.74
"Linaria vulgaris Mill.",97,117.52,42.09
"Linaria vulgaris Mill.",104,86.42,48.43
"Linaria vulgaris Mill.",89,126.72,45.97
"Linaria vulgaris Mill.",94,108.76,34.36
"Linaria vulgaris Mill.",107,105.05,35.69
"Linaria vulgaris Mill.",85,129.72,46.24
"Linaria vulgaris Mill.",102,111.17,37.35
"Linaria vulgaris Mill.",67,37.897598,56.096921
"Linaria vulgaris Mill.",67,36.96714,56.421326
"Linaria vulgaris Mill.",72,39.631555,54.56902
"Linaria vulgaris Mill.",67,38.378573,56.305772
"Linaria vulgaris Mill.",53,8.8539,62.6132
"Linaria vulgaris Mill.",77,21.69222,48.44972
"Linaria vulgaris Mill.",47,15.34806,44.28194
"Linaria vulgaris Mill.",111,76.6145,43.0155
"Linaria vulgaris Mill.",74,13.01167,50.35806
"Linaria vulgaris Mill.",86,74.38167,54.98472
"Linaria vulgaris Mill.",100,85.86308,50.84642
"Linaria vulgaris Mill.",84,56.51553,52.560851
"Linaria vulgaris Mill.",99,92.37767,51.40314
"Linaria vulgaris Mill.",58,13.75556,45.54722
"Linaria vulgaris Mill.",56,24.31225,56.95845
"Linaria vulgaris Mill.",65,26.06365,55.95885
"Linaria vulgaris Mill.",64,25.80946,57.456771
"Linaria vulgaris Mill.",64,25.81345,56.45865
"Linaria vulgaris Mill.",64,27.43975,57.37495
"Linaria vulgaris Mill.",65,27.68995,56.54195
"Linaria vulgaris Mill.",80,11.53,48.07
"Linaria vulgaris Mill.",67,13.822042,58.712489
"Linaria vulgaris Mill.",102,87.554726,50.319164
"Linaria vulgaris Mill.",74,39.947703,53.745744
"Linaria vulgaris Mill.",40,145.028267,43.1295
"Linaria vulgaris Mill.",50,133.633333,33.733333
"Linaria vulgaris Mill.",45,17.954144,60.140211
"Linaria vulgaris Mill.",48,20.940222,64.170382
"Linaria vulgaris Mill.",66,35.911896,56.859611
"Linaria vulgaris Mill.",67,37.768822,56.898731
"Linaria vulgaris Mill.",65,34.844419,57.365483
"Linaria vulgaris Mill.",66,35.478019,57.572293
"Linaria vulgaris Mill.",38,-3.53,50.53
"Linaria vulgaris Mill.",71,44.946493,55.827352
"Linaria vulgaris Mill.",76,48.290142,54.964153
"Linaria vulgaris Mill.",74,45.367847,55.126164
"Linaria vulgaris Mill.",71,36.704196,53.522483
"Linaria vulgaris Mill.",74,38.229627,52.208666
"Linaria vulgaris Mill.",69,40.112972,56.085782
"Linaria vulgaris Mill.",69,35.235378,54.739929
"Linaria vulgaris Mill.",67,34.939135,55.660201
"Linaria vulgaris Mill.",43,21.540172,63.132517
"Linaria vulgaris Mill.",18,19.56878,60.204068
"Linaria vulgaris Mill.",51,22.765034,60.703104
"Linaria vulgaris Mill.",17,20.083541,60.325288
"Linaria vulgaris Mill.",54,10.1092,63.3539
"Linaria vulgaris Mill.",60,11.4312,62.673
"Linaria vulgaris Mill.",63,66.8998,67.62946
"Linaria vulgaris Mill.",71,10.21,49.92
"Linaria vulgaris Mill.",66,-1.9915,43.2295
"Linaria vulgaris Mill.",93,-3.5449,42.0259
"Linaria vulgaris Mill.",58,33.6667,67.6
"Linaria vulgaris Mill.",93,-4.0571,41.59
"Linaria vulgaris Mill.",33,35.7115,65.028018
"Linaria vulgaris Mill.",78,4.5667,45.3833
"Linaria vulgaris Mill.",81,14.75,47.5333
"Linaria vulgaris Mill.",64,14.740436,56.907088
"Linaria vulgaris Mill.",74,10.7,48.92
"Linaria vulgaris Mill.",51,3.15,42.43
"Linaria vulgaris Mill.",87,23.783333,41.3
"Linaria vulgaris Mill.",76,13.067778,48.824165
"Linaria vulgaris Mill.",63,9.815001,53.564445
"Linaria vulgaris Mill.",76,7.785,47.85722
"Linaria vulgaris Mill.",67,12.724999,52.708336
"Linaria vulgaris Mill.",65,140.097441,36.080004
"Linaria vulgaris Mill.",61,11.7486,53.4485
"Linaria vulgaris Mill.",47,12.0819,54.0484
"Linaria vulgaris Mill.",51,10.9154,53.9484
"Linaria vulgaris Mill.",62,134.544513,34.105751
"Linaria vulgaris Mill.",72,135.20625,34.704167
"Linaria vulgaris Mill.",47,137.016667,36.733333
"Linaria vulgaris Mill.",72,143.216667,43.166667
"Linaria vulgaris Mill.",50,142.445556,42.385278
"Linaria vulgaris Mill.",53,142.35,44.466667
"Linaria vulgaris Mill.",55,141.26875,40.245833
"Linaria vulgaris Mill.",58,9.6121,62.5311
"Linaria vulgaris Mill.",98,87.750854,51.493929
"Linaria vulgaris Mill.",74,1.5,47.5
"Linaria vulgaris Mill.",84,6.5,44.6667
"Linaria vulgaris Mill.",31,14.348893,55.556993
"Linaria vulgaris Mill.",68,16.967081,59.935991
"Linaria vulgaris Mill.",48,17.104208,61.726183
"Linaria vulgaris Mill.",68,14.902221,58.881357
"Linaria vulgaris Mill.",49,12.59568,56.83133
"Linaria vulgaris Mill.",34,18.438182,59.842233
"Linaria vulgaris Mill.",37,16.110114,56.499273
"Linaria vulgaris Mill.",67,14.000612,56.885646
"Linaria vulgaris Mill.",63,12.91061,57.70579
"Linaria vulgaris Mill.",69,15.051941,60.618128
"Linaria vulgaris Mill.",43,18.13901,59.31633
"Linaria vulgaris Mill.",63,16.389443,61.345642
"Linaria vulgaris Mill.",38,13.150358,55.3762
"Linaria vulgaris Mill.",63,19.714799,64.201478
"Linaria vulgaris Mill.",58,17.137797,60.672789
"Linaria vulgaris Mill.",69,15.20728,60.53512
"Linaria vulgaris Mill.",57,11.2796,63.744
"Linaria vulgaris Mill.",63,7.96696335003451,59.4471126078836
"Linaria vulgaris Mill.",33,13.1653,66.448
"Linaria vulgaris Mill.",56,9.61942676488974,59.1623183585296
"Linaria vulgaris Mill.",52,7.47992636221313,62.2036165677309
"Linaria vulgaris Mill.",49,6.0065,60.1061
"Linaria vulgaris Mill.",56,6.73,60.5351
"Linaria vulgaris Mill.",66,9.72839124282878,60.1675584882107
"Linaria vulgaris Mill.",61,9.1095,60.5709
"Linaria vulgaris Mill.",61,10.5154,59.5286
"Linaria vulgaris Mill.",29,12.5273,66.1152
"Linaria vulgaris Mill.",34,12.296,65.5192
"Linaria vulgaris Mill.",25,15.2536881722695,68.3714544370698
"Linaria vulgaris Mill.",46,23.0645,69.9443
"Linaria vulgaris Mill.",22,14.8671,68.2388
"Linaria vulgaris Mill.",65,10.836295835541,60.9651009022027
"Linaria vulgaris Mill.",58,8.90937981002017,62.1082275756263
"Linaria vulgaris Mill.",57,8.5124,61.1456
"Linaria vulgaris Mill.",69,11.6436,60.2079
"Linaria vulgaris Mill.",69,12.1219775985999,59.9855744937639
"Linaria vulgaris Mill.",62,8.9548,60.2702
"Linaria vulgaris Mill.",66,12.81285204569,61.2585313971543
"Linaria vulgaris Mill.",53,8.48860599802906,58.7676918842786
"Linaria vulgaris Mill.",66,11.2685174555187,60.794598302997
"Linaria vulgaris Mill.",39,6.28245479578874,58.3401527479641
"Linaria vulgaris Mill.",41,11.2904,64.7494
"Linaria vulgaris Mill.",44,10.0514,63.9878
"Linaria vulgaris Mill.",57,7.61547816566627,61.1918773693355
"Linaria vulgaris Mill.",25,11.8555,65.6178
"Linaria vulgaris Mill.",55,6.58661759836909,59.5097005689712
"Linaria vulgaris Mill.",26,14.3132079151116,67.3880027227413
"Linaria vulgaris Mill.",83,11.23167,43.88222
"Linaria vulgaris Mill.",55,13.1079,64.637
"Linaria vulgaris Mill.",58,10.0265,62.7157
"Linaria vulgaris Mill.",42,9.533,63.5919
"Linaria vulgaris Mill.",44,10.9843,64.5878
"Linaria vulgaris Mill.",45,14.1414,66.3063
"Linaria vulgaris Mill.",50,6.7253,61.9033
"Linaria vulgaris Mill.",57,41.468582,43.034016
"Linaria vulgaris Mill.",71,39.282611,44.175055
"Linaria vulgaris Mill.",80,38.755891,46.692971
"Linaria vulgaris Mill.",83,39.36616,46.589043
"Linaria vulgaris Mill.",93,45.901286,40.18032
"Linaria vulgaris Mill.",98,44.929447,40.509492
"Linaria vulgaris Mill.",95,44.03639,41.03444
"Linaria vulgaris Mill.",76,38.12822,45.260325
"Linaria vulgaris Mill.",86,44.045134,42.856022
"Linaria vulgaris Mill.",84,42.580556,43.973611
"Linaria vulgaris Mill.",91,43.87992,44.415335
"Linaria vulgaris Mill.",85,40.102375,44.608213
"Linaria vulgaris Mill.",37,34.955441,44.844239
"Linaria vulgaris Mill.",36,34.216983,44.549689
"Linaria vulgaris Mill.",28,33.744444,44.447222
"Linaria vulgaris Mill.",32,35.156379,44.938405
"Linaria vulgaris Mill.",83,39.685321,47.686539
"Linaria vulgaris Mill.",83,38.873749,48.049112
"Linaria vulgaris Mill.",88,51.370537,51.204019
"Linaria vulgaris Mill.",71,54.881343,58.098214
"Linaria vulgaris Mill.",90,58.601045,51.184834
"Linaria vulgaris Mill.",84,40.036389,47.241389
"Linaria vulgaris Mill.",75,56.500611,55.791673
"Linaria vulgaris Mill.",74,28.482318,49.235601
"Linaria vulgaris Mill.",78,55.683223,55.010235
"Linaria vulgaris Mill.",78,57.689969,54.990716
"Linaria vulgaris Mill.",69,57.768495,57.985206
"Linaria vulgaris Mill.",75,55.914341,55.997441
"Linaria vulgaris Mill.",74,61.890188,59.107761
"Linaria vulgaris Mill.",80,49.662525,53.435437
"Linaria vulgaris Mill.",81,59.835796,54.901461
"Linaria vulgaris Mill.",71,56.274668,57.949695
"Linaria vulgaris Mill.",72,60.32915,59.60805
"Linaria vulgaris Mill.",80,57.706393,53.500336
"Linaria vulgaris Mill.",88,61.74006,54.045418
"Linaria vulgaris Mill.",79,56.038246,54.769232
"Linaria vulgaris Mill.",86,45.255508,49.774673
"Linaria vulgaris Mill.",79,55.878709,54.501734
"Linaria vulgaris Mill.",86,48.033574,46.347869
"Linaria vulgaris Mill.",75,57.407151,55.839091
"Linaria vulgaris Mill.",87,55.096955,51.768199
"Linaria vulgaris Mill.",70,43.406857,55.674951
"Linaria vulgaris Mill.",87,55.026496,51.795189
"Linaria vulgaris Mill.",75,43.73723,53.872927
"Linaria vulgaris Mill.",81,50.128017,53.201206
"Linaria vulgaris Mill.",76,49.39498,55.373327
"Linaria vulgaris Mill.",86,45.335848,49.519826
"Linaria vulgaris Mill.",72,60.261321,57.909483
"Linaria vulgaris Mill.",72,44.219705,55.206437
"Linaria vulgaris Mill.",80,52.673483,53.60072
"Linaria vulgaris Mill.",79,45.393066,52.317652
"Linaria vulgaris Mill.",84,45.978172,50.953111
"Linaria vulgaris Mill.",85,44.961383,50.001072
"Linaria vulgaris Mill.",79,54.624594,54.769871
"Linaria vulgaris Mill.",88,44.661051,48.17823
"Linaria vulgaris Mill.",76,53.484848,56.491206
"Linaria vulgaris Mill.",88,46.841147,49.262681
"Linaria vulgaris Mill.",75,41.458262,53.721486
"Linaria vulgaris Mill.",80,53.164006,53.689326
"Linaria vulgaris Mill.",71,43.566667,55.466667
"Linaria vulgaris Mill.",85,58.612468,53.146831
"Linaria vulgaris Mill.",72,36.15036,52.391379
"Linaria vulgaris Mill.",71,35.828892,53.218416
"Linaria vulgaris Mill.",79,42.061992,51.360601
"Linaria vulgaris Mill.",90,45.199936,47.496506
"Linaria vulgaris Mill.",76,40.152106,52.315481
"Linaria vulgaris Mill.",76,39.200269,51.660781
"Linaria vulgaris Mill.",67,38.771973,56.723692
"Linaria vulgaris Mill.",68,46.688074,59.396087
"Linaria vulgaris Mill.",81,47.758204,52.703647
"Linaria vulgaris Mill.",67,41.488952,58.169871
"Linaria vulgaris Mill.",70,45.045122,56.428282
"Linaria vulgaris Mill.",68,41.044879,56.974999
"Linaria vulgaris Mill.",74,36.332732,51.526553
"Linaria vulgaris Mill.",72,47.156863,57.020633
"Linaria vulgaris Mill.",68,44.359761,58.129583
"Linaria vulgaris Mill.",73,37.60804,52.426548
"Linaria vulgaris Mill.",71,49.903067,58.103846
"Linaria vulgaris Mill.",67,40.789407,57.630033
"Linaria vulgaris Mill.",68,40.969133,56.938326
"Linaria vulgaris Mill.",77,42.965612,52.564387
"Linaria vulgaris Mill.",67,35.405366,55.658696
"Linaria vulgaris Mill.",71,34.735754,53.745125
"Linaria vulgaris Mill.",73,38.049077,52.975863
"Linaria vulgaris Mill.",72,41.746894,54.999655
"Linaria vulgaris Mill.",69,39.76636,55.834017
"Linaria vulgaris Mill.",65,29.859763,58.737755
"Linaria vulgaris Mill.",74,40.8921,54.3966
"Linaria vulgaris Mill.",69,28.075153,54.492525
"Linaria vulgaris Mill.",42,21.067829,56.697626
"Linaria vulgaris Mill.",71,42.114852,55.440303
"Linaria vulgaris Mill.",45,20.852222,55.168611
"Linaria vulgaris Mill.",47,21.029185,56.153049
"Linaria vulgaris Mill.",54,23.764114,56.967439
"Linaria vulgaris Mill.",35,36.066119,69.11656
"Linaria vulgaris Mill.",42,19.95,54.733333
"Linaria vulgaris Mill.",63,58.112521,65.353865
"Linaria vulgaris Mill.",64,57.232814,64.455192
"Linaria vulgaris Mill.",50,19.938687,54.469224
"Linaria vulgaris Mill.",55,32.728323,66.715844
"Linaria vulgaris Mill.",62,23.405514,56.531945
"Linaria vulgaris Mill.",65,38.38017,59.763443
"Linaria vulgaris Mill.",64,54.36545,65.478821
"Linaria vulgaris Mill.",65,33.374515,57.447577
"Linaria vulgaris Mill.",65,32.140278,56.055278
"Linaria vulgaris Mill.",68,57.522541,61.772474
"Linaria vulgaris Mill.",51,33.281845,66.609995
"Linaria vulgaris Mill.",82,47.782818,52.022331
"Linaria vulgaris Mill.",65,108.745193,53.264459
"Linaria vulgaris Mill.",60,143.317778,50.098611
"Linaria vulgaris Mill.",98,107.1522,50.8926
"Linaria vulgaris Mill.",78,105.11499,51.55586
"Linaria vulgaris Mill.",82,66.857294,56.243083
"Linaria vulgaris Mill.",78,105.541537,51.640319
"Linaria vulgaris Mill.",84,132.930431,43.889936
"Linaria vulgaris Mill.",95,114.6902,50.6919
"Linaria vulgaris Mill.",82,91.034736,55.500764
"Linaria vulgaris Mill.",53,136.629906,45.036097
"Linaria vulgaris Mill.",70,133.89525,43.37659
"Linaria vulgaris Mill.",84,133.020362,49.025935
"Linaria vulgaris Mill.",88,129.384451,52.037082
"Linaria vulgaris Mill.",80,104.84119,51.49193
"Linaria vulgaris Mill.",84,89.445864,54.469709
"Linaria vulgaris Mill.",77,137.299012,58.65948
"Linaria vulgaris Mill.",65,12.9784,61.56364
"Linaria vulgaris Mill.",31,10.7875,56.245
"Linaria vulgaris Mill.",33,9.940556,57.27
"Linaria vulgaris Mill.",67,13.154167,52.517361
"Linaria vulgaris Mill.",55,17.20152,66.25608
"Linaria vulgaris Mill.",76,3.015425,45.768403
"Linaria vulgaris Mill.",76,3.426667,46.127778
"Linaria vulgaris Mill.",71,3.313611,49.334722
"Linaria vulgaris Mill.",75,3.161666,46.99277
"Linaria vulgaris Mill.",53,17.5889,68.3711
"Linaria vulgaris Mill.",43,22.9541659099104,70.0379889914524
"Linaria vulgaris Mill.",73,2.3925,48.669167
"Linaria vulgaris Mill.",25,10.5287,57.3313
"Linaria vulgaris Mill.",33,18.8608,69.6909
"Linaria vulgaris Mill.",51,20.6317,69.5212
"Linaria vulgaris Mill.",47,21.0219,69.7685
"Linaria vulgaris Mill.",41,17.6015,69.2331
"Linaria vulgaris Mill.",39,29.128561538133,70.8528617289692
"Linaria vulgaris Mill.",42,16.4105,68.5738
"Linaria vulgaris Mill.",34,19.3059,69.7764
"Linaria vulgaris Mill.",51,18.8985,69.0215
"Linaria vulgaris Mill.",55,30.0991,69.4703
"Linaria vulgaris Mill.",24,21.9794,70.632
"Linaria vulgaris Mill.",26,22.2795,70.59
"Linaria vulgaris Mill.",43,16.3523,68.4218
"Linaria vulgaris Mill.",57,29.2525,69.1389
"Linaria vulgaris Mill.",18,13.8329,68.1361
"Linaria vulgaris Mill.",56,28.7338,68.9476
"Linaria vulgaris Mill.",19,14.5922,68.7407
"Linaria vulgaris Mill.",36,13.953,66.8137
"Linaria vulgaris Mill.",56,29.9502,69.5965
"Linaria vulgaris Mill.",21,15.0601529543494,68.7662702272312
"Linaria vulgaris Mill.",46,16.0730005617588,67.1313070570982
"Linaria vulgaris Mill.",64,17.51152,63.20391
"Linaria vulgaris Mill.",73,13.77866,50.77166
"Linaria vulgaris Mill.",74,6.92611,48.08138
"Linaria vulgaris Mill.",73,28.099267,51.8852
"Linaria vulgaris Mill.",64,-1.116667,51.516667
"Linaria vulgaris Mill.",57,120.333336,36.066666
"Linaria vulgaris Mill.",31,9.51667,42.45
"Linaria vulgaris Mill.",27,9.48333,42.81667
"Linaria vulgaris Mill.",58,7.8616,60.5167
"Linaria vulgaris Mill.",50,5.8016,60.7347
"Linaria vulgaris Mill.",87,11.8,43.13333
"Linaria vulgaris Mill.",80,13.8575,46.283333
"Linaria vulgaris Mill.",118,103.891767,36.519977
"Linaria vulgaris Mill.",41,-2.896484,57.11568
"Linaria vulgaris Mill.",42,0.91371,51.208542
"Linaria vulgaris Mill.",60,-0.081379,51.593157
"Linaria vulgaris Mill.",64,-1.58459,52.333012
"Linaria vulgaris Mill.",74,2.48822,46.867186
"Linaria vulgaris Mill.",87,-0.12,43
"Linaria vulgaris Mill.",80,118.797741,32.055645
"Linaria vulgaris Mill.",90,23.98,41.799999
"Linaria vulgaris Mill.",63,-0.39,39.48
"Linaria vulgaris Mill.",45,13.415,53.9485
"Linaria vulgaris Mill.",62,12.43213,58.70653
"Linaria vulgaris Mill.",68,13.7236,59.6047
"Linaria vulgaris Mill.",41,11.93806,57.54432
"Linaria vulgaris Mill.",96,31.66935,40.60176
"Linaria vulgaris Mill.",62,14.520051,63.179207
"Linaria vulgaris Mill.",39,13.002495,55.518603
"Linaria vulgaris Mill.",64,16.580565,62.415673
"Linaria vulgaris Mill.",48,18.084361,62.872732
"Linaria vulgaris Mill.",67,14.66031,62.043586
"Linaria vulgaris Mill.",58,-2.97277,53.08333
"Linaria vulgaris Mill.",90,-1.7836,42.4461
"Linaria vulgaris Mill.",80,23.59267,46.77284
"Linaria vulgaris Mill.",56,133.399278,35.093028
"Linaria vulgaris Mill.",39,5.98613936669061,58.5087559513604
"Linaria vulgaris Mill.",81,11.338333,46.496944
"Linaria vulgaris Mill.",49,26.179199,60.4533
"Linaria vulgaris Mill.",67,24.6068,62.0504
"Linaria vulgaris Mill.",67,13.373055,52.62833
"Linaria vulgaris Mill.",88,39.12,39.87
"Linaria vulgaris Mill.",64,26.7188,61.083801
"Linaria vulgaris Mill.",64,24.688101,63.487999
"Linaria vulgaris Mill.",51,24.618008,64.685089
"Linaria vulgaris Mill.",74,4.90051,46.5671
"Linaria vulgaris Mill.",73,1.01631,48.6594
"Linaria vulgaris Mill.",76,0.128845,47.2124
"Chaenorhinum minus (L.) Lange",50,24.412146,64.645738
"Chaenorhinum minus (L.) Lange",40,21.898496,61.077516
"Chaenorhinum minus (L.) Lange",49,26.179364,60.453351
"Chaenorhinum minus (L.) Lange",64,27.298907,63.596095
"Chaenorhinum minus (L.) Lange",40,25.023336,60.185377
"Chaenorhinum minus (L.) Lange",58,25.477958,64.991151
"Chaenorhinum minus (L.) Lange",57,22.634771,61.053953
"Chaenorhinum minus (L.) Lange",61,28.191088,61.056446
"Chaenorhinum minus (L.) Lange",69,24.21689,61.607694
"Chaenorhinum minus (L.) Lange",65,23.079,62.051018
"Chaenorhinum minus (L.) Lange",51,24.13651,65.83507
"Chaenorhinum minus (L.) Lange",29,22.022158,60.466189
"Chaenorhinum minus (L.) Lange",39,24.017533,60.242863
"Chaenorhinum minus (L.) Lange",57,24.795007,60.72542
"Chaenorhinum minus (L.) Lange",61,27.41543,66.721592
"Chaenorhinum minus (L.) Lange",67,25.190806,61.879831
"Chaenorhinum minus (L.) Lange",104,-3.48,37.08
"Chaenorhinum minus (L.) Lange",23,22.957634,59.823875
"Chaenorhinum minus (L.) Lange",69,9.153533,50.638867
"Chaenorhinum minus (L.) Lange",69,15.188218,60.153266
"Chaenorhinum minus (L.) Lange",72,18.720105,49.813157
"Chaenorhinum minus (L.) Lange",68,15.746728,52.96841
"Chaenorhinum minus (L.) Lange",62,12.35439,58.71024
"Chaenorhinum minus (L.) Lange",17,19.911735,60.35044
"Chaenorhinum minus (L.) Lange",73,4.17028,48.41139
"Chaenorhinum minus (L.) Lange",23,22.134444,58.006944
"Chaenorhinum minus (L.) Lange",57,10.8005,59.3226
"Chaenorhinum minus (L.) Lange",47,9.347,58.885
"Chaenorhinum minus (L.) Lange",58,10.2583,59.3751
"Chaenorhinum minus (L.) Lange",16,18.189619,57.335587
"Chaenorhinum minus (L.) Lange",73,38.525394,53.577497
"Chaenorhinum minus (L.) Lange",71,35.85,53.983333
"Chaenorhinum minus (L.) Lange",78,39.30977,50.97098
"Chaenorhinum minus (L.) Lange",68,31.366667,54.716667
"Chaenorhinum minus (L.) Lange",70,37.236652,54.748152
"Chaenorhinum minus (L.) Lange",76,37.463358,50.772009
"Chaenorhinum minus (L.) Lange",81,38.672733,48.699232
"Chaenorhinum minus (L.) Lange",65,32.295665,56.66396
"Chaenorhinum minus (L.) Lange",64,27.864584,57.704231
"Chaenorhinum minus (L.) Lange",74,22.409368,48.680895
"Chaenorhinum minus (L.) Lange",86,43.604967,48.904198
"Chaenorhinum minus (L.) Lange",80,54.616667,54.283333
"Chaenorhinum minus (L.) Lange",78,28.956555,47.749996
"Chaenorhinum minus (L.) Lange",74,38.976768,52.615585
"Chaenorhinum minus (L.) Lange",70,40.151389,55.626389
"Chaenorhinum minus (L.) Lange",68,23.754673,53.747899
"Chaenorhinum minus (L.) Lange",72,34.794174,52.416675
"Chaenorhinum minus (L.) Lange",86,43.483333,48.566667
